CREDIT_CODE|AMOUNT|CURRENCY|PAYMENT_DATE
372910010480|1163.05|SOLES|2020-07-06
372910010480|1336.45|SOLES|2020-07-06
372910010480|0.05|SOLES|2020-07-06
372910010480|1370.65|SOLES|2020-07-06
372910010480|0.10|SOLES|2020-07-06
062110054715|46.91|SOLES|2020-07-06
062110054715|106.03|SOLES|2020-07-06
172310509119|100.00|SOLES|2020-07-06
084710036694|172.50|SOLES|2020-07-08
283010048058|500.00|SOLES|2020-07-08
038710046418|229.27|SOLES|2020-07-07
038710046418|999.99|SOLES|2020-07-07
038710046418|984.74|SOLES|2020-07-07
006710275287|269.58|SOLES|2020-07-07
006710275287|311.42|SOLES|2020-07-07
059710088309|277.37|SOLES|2020-07-07
059710088309|222.63|SOLES|2020-07-07
312310324834|210.00|SOLES|2020-07-04
032710072516|1146.40|SOLES|2020-07-07
032710072516|0.08|SOLES|2020-07-07
032710072516|353.52|SOLES|2020-07-07
037710085673|350.00|SOLES|2020-07-06
302310486105|82.33|SOLES|2020-07-07
302310486105|417.67|SOLES|2020-07-07
009710425811|900.00|SOLES|2020-07-06
009710425811|127.98|SOLES|2020-07-06
009710425811|272.02|SOLES|2020-07-06
032310625838|644.50|SOLES|2020-07-06
162310030513|28.20|SOLES|2020-07-06
162310030513|91.80|SOLES|2020-07-06
052110208742|69.16|SOLES|2020-07-08
052110208742|225.08|SOLES|2020-07-08
052110208742|231.76|SOLES|2020-07-08
292310303873|110.00|SOLES|2020-07-08
030710561447|258.64|SOLES|2020-07-07
030710561447|166.36|SOLES|2020-07-07
492310106868|300.00|SOLES|2020-07-07
014710003626|166.00|SOLES|2020-07-07
332310393290|999.00|SOLES|2020-07-08
332310393290|401.00|SOLES|2020-07-08
162310019557|144.80|SOLES|2020-07-13
162310019557|205.20|SOLES|2020-07-13
132310017315|42.61|SOLES|2020-07-08
132310017315|159.39|SOLES|2020-07-08
130110015794|18.10|SOLES|2020-07-11
130110015794|304.90|SOLES|2020-07-11
132310172219|116.82|SOLES|2020-07-10
132310172219|183.18|SOLES|2020-07-10
032310039360|195.40|SOLES|2020-07-15
032310039360|304.60|SOLES|2020-07-15
162310046345|50.00|SOLES|2020-07-09
282110007824|163.01|SOLES|2020-07-14
282110007824|186.99|SOLES|2020-07-14
162310183148|300.00|SOLES|2020-07-13
122310227220|31.77|SOLES|2020-07-14
122310227220|168.23|SOLES|2020-07-14
282110013988|177.01|SOLES|2020-07-14
282110013988|122.99|SOLES|2020-07-14
062310298344|101.04|SOLES|2020-07-14
062310298344|398.96|SOLES|2020-07-14
162110081617|188.28|SOLES|2020-07-14
162110081617|161.72|SOLES|2020-07-14
082310412893|6.11|SOLES|2020-07-10
082310412893|93.89|SOLES|2020-07-10
162310451495|250.27|SOLES|2020-07-09
162310451495|149.73|SOLES|2020-07-09
032110054825|414.44|SOLES|2020-07-09
032110054825|185.56|SOLES|2020-07-09
082310350937|120.00|SOLES|2020-07-13
062310352307|150.00|SOLES|2020-07-15
032410054673|252.07|SOLES|2020-07-09
032410054673|547.93|SOLES|2020-07-09
322310140320|238.00|SOLES|2020-07-14
282310275189|44.85|SOLES|2020-07-14
282310275189|100.15|SOLES|2020-07-14
082310517279|126.68|SOLES|2020-07-11
082310517279|181.32|SOLES|2020-07-11
252110102792|97.04|SOLES|2020-07-13
252110102792|102.96|SOLES|2020-07-13
092410039090|500.00|SOLES|2020-07-15
112310503340|158.55|SOLES|2020-07-13
112310503340|491.45|SOLES|2020-07-13
112310437051|7.59|SOLES|2020-07-13
112310437051|192.74|SOLES|2020-07-13
112310437051|199.67|SOLES|2020-07-13
372310166387|151.88|SOLES|2020-07-10
372310166387|198.12|SOLES|2020-07-10
372310168714|386.82|SOLES|2020-07-15
372310168714|398.58|SOLES|2020-07-15
372310172526|414.60|SOLES|2020-07-15
122310557584|200.00|SOLES|2020-07-13
152310578231|300.00|SOLES|2020-07-13
322310233299|447.74|SOLES|2020-07-14
322310233299|252.26|SOLES|2020-07-14
582310039133|95.73|SOLES|2020-07-14
582310039133|198.27|SOLES|2020-07-14
082310579105|232.59|SOLES|2020-07-11
082310579105|1467.41|SOLES|2020-07-11
252310615247|500.00|SOLES|2020-07-13
112310872067|600.00|SOLES|2020-07-13
062310526322|60.00|SOLES|2020-07-09
122310787470|125.00|SOLES|2020-07-15
130110067001|0.86|SOLES|2020-07-14
130110067001|299.14|SOLES|2020-07-14
013710240030|100.00|SOLES|2020-07-11
079710065032|136.95|SOLES|2020-07-13
079710065032|313.05|SOLES|2020-07-13
006710156685|299.12|SOLES|2020-07-14
006710156685|500.88|SOLES|2020-07-14
015710083443|98.05|SOLES|2020-07-11
015710083443|201.95|SOLES|2020-07-11
016710053121|250.00|SOLES|2020-07-15
011710033793|1500.00|SOLES|2020-07-08
032710076533|373.94|SOLES|2020-07-09
032710076533|972.06|SOLES|2020-07-09
079710122114|163.00|SOLES|2020-07-09
038710046624|100.00|SOLES|2020-07-15
012710485033|549.94|SOLES|2020-07-13
012710485033|709.67|SOLES|2020-07-13
012710485033|740.39|SOLES|2020-07-13
282310346501|604.81|SOLES|2020-07-08
282310346501|395.19|SOLES|2020-07-08
038710059106|537.30|SOLES|2020-07-15
038710059106|999.99|SOLES|2020-07-15
038710059106|62.71|SOLES|2020-07-15
031710155404|74.94|SOLES|2020-07-14
031710155404|480.91|SOLES|2020-07-14
031710155404|502.72|SOLES|2020-07-14
031710155404|512.23|SOLES|2020-07-14
031710155404|527.01|SOLES|2020-07-14
031710155404|544.29|SOLES|2020-07-14
031710155404|557.90|SOLES|2020-07-14
033710149791|750.00|SOLES|2020-07-15
083710039989|3924.50|SOLES|2020-07-15
083710039989|0.15|SOLES|2020-07-15
083710039989|4375.35|SOLES|2020-07-15
083710039989|0.30|SOLES|2020-07-15
083710186202|100.00|SOLES|2020-07-13
100110028113|64.53|SOLES|2020-07-09
100110028113|402.47|SOLES|2020-07-09
029710071803|500.00|SOLES|2020-07-13
022710207766|292.50|SOLES|2020-07-13
222110276839|23.10|SOLES|2020-07-13
222110276839|96.90|SOLES|2020-07-13
222110276359|39.90|SOLES|2020-07-13
222110276359|210.10|SOLES|2020-07-13
030710561447|123.80|SOLES|2020-07-13
030710561447|301.20|SOLES|2020-07-13
006710002582|212.08|SOLES|2020-07-14
006710002582|5.00|SOLES|2020-07-14
006710002582|482.92|SOLES|2020-07-14
014710026700|700.00|SOLES|2020-07-13
014710026700|325.84|SOLES|2020-07-13
014710026700|30.33|SOLES|2020-07-13
014710026700|343.83|SOLES|2020-07-13
024710104183|900.00|SOLES|2020-07-14
024710104183|206.94|SOLES|2020-07-14
024710104183|693.06|SOLES|2020-07-14
010510059420|40.00|SOLES|2020-07-13
010510059420|35.00|SOLES|2020-07-13
262310636754|203.58|SOLES|2020-07-13
262310636754|297.42|SOLES|2020-07-13
052110360089|272.76|SOLES|2020-07-15
052110360089|339.63|SOLES|2020-07-15
052110360089|357.61|SOLES|2020-07-15
029710167940|237.56|SOLES|2020-07-10
029710167940|112.44|SOLES|2020-07-10
142110192184|210.00|SOLES|2020-07-11
080110302319|102.73|SOLES|2020-07-16
080110302319|497.27|SOLES|2020-07-16
172310063521|370.52|SOLES|2020-07-18
172310063521|179.48|SOLES|2020-07-18
030510014423|216.14|SOLES|2020-07-20
030510014423|98.86|SOLES|2020-07-20
030110751937|91.66|SOLES|2020-07-20
030110751937|447.77|SOLES|2020-07-20
030110751937|463.93|SOLES|2020-07-20
030110751937|481.64|SOLES|2020-07-20
030110751937|100.00|SOLES|2020-07-16
060110229097|126.00|SOLES|2020-07-16
030110247498|300.00|SOLES|2020-07-16
162110007026|57.30|SOLES|2020-07-17
162110007026|127.70|SOLES|2020-07-17
272110002297|37.78|SOLES|2020-07-16
272110002297|112.22|SOLES|2020-07-16
132310115366|398.36|SOLES|2020-07-16
132310115366|101.64|SOLES|2020-07-16
172310113318|4.43|SOLES|2020-07-18
172310113318|95.57|SOLES|2020-07-18
172310147696|250.00|SOLES|2020-07-16
172310147696|100.00|SOLES|2020-07-16
032110011536|81.22|SOLES|2020-07-16
032110011536|318.78|SOLES|2020-07-16
032410019593|250.00|SOLES|2020-07-20
372310007714|100.00|SOLES|2020-07-18
302410002018|30.00|SOLES|2020-07-16
032310010411|220.41|SOLES|2020-07-16
032310010411|169.59|SOLES|2020-07-16
152310312482|36.62|SOLES|2020-07-20
152310312482|183.38|SOLES|2020-07-20
132310191813|97.70|SOLES|2020-07-21
132310191813|113.60|SOLES|2020-07-21
132310191813|117.28|SOLES|2020-07-21
272110018939|32.00|SOLES|2020-07-16
032310036200|798.57|SOLES|2020-07-16
032310036200|701.43|SOLES|2020-07-16
032310336113|100.00|SOLES|2020-07-16
162310245723|55.87|SOLES|2020-07-16
162310143290|200.00|SOLES|2020-07-17
082310305790|60.00|SOLES|2020-07-16
152110055281|392.71|SOLES|2020-07-16
152110055281|107.29|SOLES|2020-07-16
352310028225|39.18|SOLES|2020-07-16
352310028225|150.82|SOLES|2020-07-16
112110041137|95.87|SOLES|2020-07-16
112110041137|303.51|SOLES|2020-07-16
112110041137|320.62|SOLES|2020-07-16
352310066159|903.22|SOLES|2020-07-16
352310066159|596.78|SOLES|2020-07-16
032110038463|194.37|SOLES|2020-07-20
032110038463|42.63|SOLES|2020-07-20
372310067270|249.97|SOLES|2020-07-18
372310067270|150.03|SOLES|2020-07-18
032310321941|57.99|SOLES|2020-07-17
032310321941|397.01|SOLES|2020-07-17
252310275802|23.40|SOLES|2020-07-16
252310275802|201.60|SOLES|2020-07-16
252310331886|200.00|SOLES|2020-07-16
032310415727|368.14|SOLES|2020-07-17
162110061742|18.61|SOLES|2020-07-16
162110061742|281.39|SOLES|2020-07-16
172310274458|300.00|SOLES|2020-07-18
032310460038|301.19|SOLES|2020-07-17
032310460038|298.81|SOLES|2020-07-17
092310569394|15.68|SOLES|2020-07-16
092310569394|105.32|SOLES|2020-07-16
372110008276|150.00|SOLES|2020-07-16
252110092340|535.06|SOLES|2020-07-16
252110092340|264.94|SOLES|2020-07-16
252310450470|200.00|SOLES|2020-07-20
082310468952|999.00|SOLES|2020-07-20
082310468952|301.32|SOLES|2020-07-20
082310468952|199.68|SOLES|2020-07-20
312310178057|90.55|SOLES|2020-07-20
312310178057|100.45|SOLES|2020-07-20
032310503522|500.00|SOLES|2020-07-20
032310483303|58.76|SOLES|2020-07-17
032310483303|101.24|SOLES|2020-07-17
282110038332|100.00|SOLES|2020-07-16
162310441983|620.00|SOLES|2020-07-16
252310488108|175.98|SOLES|2020-07-18
252310488108|399.02|SOLES|2020-07-18
252310489221|91.68|SOLES|2020-07-16
282310294917|615.18|SOLES|2020-07-15
282310294917|465.82|SOLES|2020-07-15
112310431708|300.64|SOLES|2020-07-20
112310431708|499.36|SOLES|2020-07-20
162310584998|600.00|SOLES|2020-07-20
382310110160|270.00|SOLES|2020-07-17
252110102586|164.87|SOLES|2020-07-16
252110102586|210.13|SOLES|2020-07-16
112110020305|93.98|SOLES|2020-07-17
112110020305|192.32|SOLES|2020-07-17
112110020305|202.31|SOLES|2020-07-17
112110020305|211.39|SOLES|2020-07-17
092310204737|42.20|SOLES|2020-07-16
092310204737|132.80|SOLES|2020-07-16
352310302240|130.00|SOLES|2020-07-16
322310196652|109.17|SOLES|2020-07-17
322310196652|299.83|SOLES|2020-07-17
312310179998|500.00|SOLES|2020-07-18
112310105062|196.53|SOLES|2020-07-16
112310105062|803.47|SOLES|2020-07-16
132110033942|176.90|SOLES|2020-07-16
132110033942|193.10|SOLES|2020-07-16
112310137933|140.50|SOLES|2020-07-20
112310137933|159.50|SOLES|2020-07-20
092310725954|205.00|SOLES|2020-07-15
112310720936|26.44|SOLES|2020-07-20
112310720936|103.56|SOLES|2020-07-20
272110046013|543.50|SOLES|2020-07-20
272110046013|606.50|SOLES|2020-07-20
272310338376|189.80|SOLES|2020-07-16
272310338376|135.20|SOLES|2020-07-16
582310030827|29.65|SOLES|2020-07-17
582310030827|570.35|SOLES|2020-07-17
382310183142|160.00|SOLES|2020-07-16
382310180502|175.00|SOLES|2020-07-18
272110052672|391.56|SOLES|2020-07-20
272110052672|108.44|SOLES|2020-07-20
172310561722|201.65|SOLES|2020-07-16
172310561722|198.35|SOLES|2020-07-16
322310241045|803.42|SOLES|2020-07-20
322310241045|496.58|SOLES|2020-07-20
382310171048|0.64|SOLES|2020-07-20
382310171048|299.36|SOLES|2020-07-20
162310899768|206.31|SOLES|2020-07-17
162310899768|493.69|SOLES|2020-07-17
162110099262|389.54|SOLES|2020-07-18
162110099262|210.46|SOLES|2020-07-18
082410017550|1000.00|SOLES|2020-07-16
092311128521|138.20|SOLES|2020-07-16
092311128521|311.80|SOLES|2020-07-16
162310920499|398.00|SOLES|2020-07-17
272310340083|145.00|SOLES|2020-07-18
093010003122|2400.00|SOLES|2020-07-17
093010003122|51.22|SOLES|2020-07-17
093010003122|1348.78|SOLES|2020-07-17
322310258064|800.00|SOLES|2020-07-20
352310641522|200.00|SOLES|2020-07-21
030710000891|881.49|SOLES|2020-07-16
030710000891|1118.51|SOLES|2020-07-16
172310695686|82.29|SOLES|2020-07-17
172310695686|167.71|SOLES|2020-07-17
059710003241|150.00|SOLES|2020-07-16
012710086690|200.00|SOLES|2020-07-15
003710003389|394.00|SOLES|2020-07-17
122310808136|268.14|SOLES|2020-07-15
122310808136|931.86|SOLES|2020-07-15
152310573653|292.67|SOLES|2020-07-16
152310573653|857.33|SOLES|2020-07-16
302310563135|459.05|SOLES|2020-07-16
302310563135|140.95|SOLES|2020-07-16
084710018320|90.00|SOLES|2020-07-16
084710081112|79.23|SOLES|2020-07-21
084710081112|96.77|SOLES|2020-07-21
016710261005|719.51|SOLES|2020-07-16
016710261005|880.49|SOLES|2020-07-16
082710156439|200.00|SOLES|2020-07-16
842310004606|200.00|SOLES|2020-07-18
122310797628|584.75|SOLES|2020-07-21
122310797628|1465.25|SOLES|2020-07-21
031710016549|292.52|SOLES|2020-07-18
031710016549|306.88|SOLES|2020-07-18
013710148845|158.00|SOLES|2020-07-16
012710456620|131.14|SOLES|2020-07-20
012710456620|188.86|SOLES|2020-07-20
012710086781|563.94|SOLES|2020-07-15
012710086781|436.06|SOLES|2020-07-15
012710531570|47.89|SOLES|2020-07-16
012710531570|52.11|SOLES|2020-07-16
012710531570|150.00|SOLES|2020-07-20
017710117221|384.78|SOLES|2020-07-18
017710117221|670.22|SOLES|2020-07-18
012710387023|310.99|SOLES|2020-07-16
012710387023|139.01|SOLES|2020-07-16
031710063251|1618.55|SOLES|2020-07-18
031710063251|0.05|SOLES|2020-07-18
031710063251|381.40|SOLES|2020-07-18
038710053109|474.63|SOLES|2020-07-16
038710053109|605.37|SOLES|2020-07-16
009710307605|150.00|SOLES|2020-07-16
059710099934|292.45|SOLES|2020-07-16
059710099934|707.55|SOLES|2020-07-16
009710366155|345.81|SOLES|2020-07-16
009710366155|314.19|SOLES|2020-07-16
016710332962|455.80|SOLES|2020-07-16
016710332962|224.20|SOLES|2020-07-16
382310206554|150.00|SOLES|2020-07-18
011710325512|118.93|SOLES|2020-07-17
011710325512|31.07|SOLES|2020-07-17
012710336590|400.00|SOLES|2020-07-16
008710158273|196.00|SOLES|2020-07-17
013710075212|697.71|SOLES|2020-07-16
013710075212|538.29|SOLES|2020-07-16
017710046081|250.00|SOLES|2020-07-18
033010031970|300.00|SOLES|2020-07-16
038710000068|1796.00|SOLES|2020-07-18
038710000068|0.63|SOLES|2020-07-18
038710000068|583.37|SOLES|2020-07-18
008710081871|350.00|SOLES|2020-07-16
008710158729|1080.00|SOLES|2020-07-17
132310695680|436.72|SOLES|2020-07-16
132310695680|863.28|SOLES|2020-07-16
032310562783|250.00|SOLES|2020-07-20
035710305513|27.52|SOLES|2020-07-16
035710305513|222.48|SOLES|2020-07-16
092310034696|150.00|SOLES|2020-07-17
030110779045|179.99|SOLES|2020-07-16
030110779045|170.01|SOLES|2020-07-16
272310068890|200.00|SOLES|2020-07-16
032110057430|34.58|SOLES|2020-07-16
032110057430|270.15|SOLES|2020-07-16
032110057430|96.11|SOLES|2020-07-16
032110057430|99.16|SOLES|2020-07-16
082710273671|1000.00|SOLES|2020-07-21
083710107695|500.00|SOLES|2020-07-16
242110326756|941.20|SOLES|2020-07-16
242110326756|558.80|SOLES|2020-07-16
072110171211|363.36|SOLES|2020-07-20
072110171211|189.87|SOLES|2020-07-20
072110187092|196.77|SOLES|2020-07-20
012110043697|250.00|SOLES|2020-07-18
025710212017|655.48|SOLES|2020-07-21
025710212017|494.52|SOLES|2020-07-21
022710285820|437.36|SOLES|2020-07-16
022710285820|212.64|SOLES|2020-07-16
029710071803|3143.00|SOLES|2020-07-16
029710071803|0.89|SOLES|2020-07-16
029710071803|1356.11|SOLES|2020-07-16
003710115019|353.00|SOLES|2020-07-21
042710183742|173.24|SOLES|2020-07-20
042710183742|102.76|SOLES|2020-07-20
036710252168|986.43|SOLES|2020-07-16
036710252168|513.57|SOLES|2020-07-16
010110512844|193.86|SOLES|2020-07-16
010110512844|102.14|SOLES|2020-07-16
492310492144|226.18|SOLES|2020-07-17
492310492144|773.82|SOLES|2020-07-17
005710013581|684.47|SOLES|2020-07-20
005710013581|969.60|SOLES|2020-07-20
005710013581|991.14|SOLES|2020-07-20
005710013581|1024.79|SOLES|2020-07-20
072110211256|888.72|SOLES|2020-07-15
072110211256|335.71|SOLES|2020-07-15
072110211256|175.57|SOLES|2020-07-15
072310164735|112.02|SOLES|2020-07-17
072310164735|116.44|SOLES|2020-07-17
072310186548|91.54|SOLES|2020-07-17
072110142980|56.79|SOLES|2020-07-16
072110142980|813.21|SOLES|2020-07-16
072110149787|195.00|SOLES|2020-07-16
072110149787|0.59|SOLES|2020-07-16
072110149787|104.41|SOLES|2020-07-16
062310006580|66.55|SOLES|2020-07-24
062310006580|183.45|SOLES|2020-07-24
170110029692|100.00|SOLES|2020-07-30
160110031434|90.58|SOLES|2020-07-21
160110031434|100.42|SOLES|2020-07-21
130110046013|266.00|SOLES|2020-07-30
252110006621|142.84|SOLES|2020-07-29
252110006621|107.16|SOLES|2020-07-29
150110488134|114.31|SOLES|2020-07-29
150110488134|205.69|SOLES|2020-07-29
060110574385|224.33|SOLES|2020-07-22
060110574385|105.67|SOLES|2020-07-22
060110574385|100.00|SOLES|2020-07-22
130110042046|194.53|SOLES|2020-07-30
130110042046|205.47|SOLES|2020-07-30
162110013875|43.83|SOLES|2020-07-22
162110013875|56.17|SOLES|2020-07-22
172310039596|109.14|SOLES|2020-07-23
172310039596|190.86|SOLES|2020-07-23
092110005698|6.12|SOLES|2020-07-27
092110005698|93.88|SOLES|2020-07-27
090110192730|210.00|SOLES|2020-07-29
030110475057|106.45|SOLES|2020-07-21
030110475057|93.55|SOLES|2020-07-21
090110096188|57.00|SOLES|2020-07-21
120510007673|32.85|SOLES|2020-07-21
120510007673|229.98|SOLES|2020-07-21
120510007673|237.17|SOLES|2020-07-21
150510006615|165.00|SOLES|2020-07-22
150510006615|31.62|SOLES|2020-07-29
150510006615|133.38|SOLES|2020-07-29
090110094779|200.00|SOLES|2020-07-29
160110221482|137.75|SOLES|2020-07-29
160110221482|212.25|SOLES|2020-07-29
122110011030|29.79|SOLES|2020-07-30
122110011030|220.21|SOLES|2020-07-30
032310137255|530.76|SOLES|2020-07-21
032310137255|669.24|SOLES|2020-07-21
132310145173|249.64|SOLES|2020-07-30
132310145173|100.36|SOLES|2020-07-30
112310028926|100.00|SOLES|2020-07-30
172310113284|100.00|SOLES|2020-07-30
032310054187|250.00|SOLES|2020-07-25
030110785497|100.00|SOLES|2020-07-29
132110011534|350.00|SOLES|2020-07-30
160110107168|50.00|SOLES|2020-07-27
062310106596|66.00|SOLES|2020-07-30
160510003421|573.50|SOLES|2020-07-23
160110042662|59.64|SOLES|2020-07-21
160110042662|100.36|SOLES|2020-07-21
152310276109|199.00|SOLES|2020-07-29
152310276109|100.00|SOLES|2020-07-29
252310126302|204.00|SOLES|2020-07-30
322310027899|161.27|SOLES|2020-07-23
322310027899|576.73|SOLES|2020-07-23
112310162006|100.94|SOLES|2020-07-25
112310162006|199.06|SOLES|2020-07-25
132310184164|18.94|SOLES|2020-07-30
132310184164|253.06|SOLES|2020-07-30
152410023351|153.83|SOLES|2020-07-29
152410023351|296.17|SOLES|2020-07-29
122310227220|28.27|SOLES|2020-07-22
122310227220|271.73|SOLES|2020-07-22
152310293823|33.60|SOLES|2020-07-29
152310293823|296.40|SOLES|2020-07-29
092310264525|100.00|SOLES|2020-07-29
122110027192|40.84|SOLES|2020-07-25
122110027192|94.16|SOLES|2020-07-25
172110018790|41.15|SOLES|2020-07-30
172110018790|93.85|SOLES|2020-07-30
062310170782|148.39|SOLES|2020-07-22
062310154836|201.61|SOLES|2020-07-22
122310251972|250.00|SOLES|2020-07-30
152310302186|90.46|SOLES|2020-07-21
152310302186|99.54|SOLES|2020-07-21
122410009726|200.00|SOLES|2020-07-30
322410002750|250.00|SOLES|2020-07-30
302310032503|100.00|SOLES|2020-07-30
322310078819|29.26|SOLES|2020-07-22
322310078819|180.74|SOLES|2020-07-22
162310143290|1187.00|SOLES|2020-07-30
162310143290|0.10|SOLES|2020-07-30
162310143290|712.90|SOLES|2020-07-30
062410008585|50.00|SOLES|2020-07-29
132310256244|116.46|SOLES|2020-07-30
132310256244|286.87|SOLES|2020-07-30
132310256244|296.67|SOLES|2020-07-30
152110046066|286.04|SOLES|2020-07-23
152110046066|213.96|SOLES|2020-07-23
112310263689|19.30|SOLES|2020-07-24
112310263689|180.70|SOLES|2020-07-24
252310391179|300.00|SOLES|2020-07-29
252310331886|313.12|SOLES|2020-07-30
252310331886|446.88|SOLES|2020-07-30
062310319728|10.40|SOLES|2020-07-27
092310502874|89.58|SOLES|2020-07-27
092310502874|101.42|SOLES|2020-07-27
302110037462|57.00|SOLES|2020-07-27
162110061460|259.22|SOLES|2020-07-22
162110061460|840.78|SOLES|2020-07-22
252410031766|999.00|SOLES|2020-07-24
252410031766|999.00|SOLES|2020-07-24
252410031766|999.00|SOLES|2020-07-24
252410031766|228.06|SOLES|2020-07-24
252410031766|974.94|SOLES|2020-07-24
162410025116|501.78|SOLES|2020-07-29
162410025116|198.22|SOLES|2020-07-29
032310415727|491.86|SOLES|2020-07-23
162310312077|380.00|SOLES|2020-07-27
162310312077|182.00|SOLES|2020-07-27
252310340333|1161.92|SOLES|2020-07-30
252310340333|1838.08|SOLES|2020-07-30
062410033005|40.00|SOLES|2020-07-29
172310280539|100.00|SOLES|2020-07-27
322310117724|1050.00|SOLES|2020-07-29
302310181821|200.00|SOLES|2020-07-30
062310372917|30.00|SOLES|2020-07-29
032310460566|1217.57|SOLES|2020-07-21
032310460566|385.81|SOLES|2020-07-21
032310460566|396.62|SOLES|2020-07-21
162310487747|86.57|SOLES|2020-07-23
162310487747|198.43|SOLES|2020-07-23
322310067846|18.63|SOLES|2020-07-27
322310067846|356.37|SOLES|2020-07-27
162310454028|580.00|SOLES|2020-07-30
152310469472|256.35|SOLES|2020-07-21
152310469472|94.65|SOLES|2020-07-21
282310241645|25.00|SOLES|2020-07-30
382310071180|51.77|SOLES|2020-07-23
382310071180|198.23|SOLES|2020-07-23
062310352307|150.00|SOLES|2020-07-30
282110019233|107.98|SOLES|2020-07-27
282110019233|292.02|SOLES|2020-07-27
282310131523|92.00|SOLES|2020-07-30
112310378396|91.83|SOLES|2020-07-24
112310378396|158.17|SOLES|2020-07-24
272310251033|100.00|SOLES|2020-07-29
282310234046|707.69|SOLES|2020-07-27
282310234046|492.31|SOLES|2020-07-27
252310468092|448.54|SOLES|2020-07-21
252310468092|151.46|SOLES|2020-07-21
282110002346|500.00|SOLES|2020-07-30
082310464704|10.00|SOLES|2020-07-27
372310127173|99.12|SOLES|2020-07-24
372310127173|300.88|SOLES|2020-07-24
372110007419|430.00|SOLES|2020-07-29
032310503522|214.09|SOLES|2020-07-30
032310503522|185.91|SOLES|2020-07-30
372310121630|187.27|SOLES|2020-07-24
372310121630|372.52|SOLES|2020-07-24
372310121630|199.48|SOLES|2020-07-24
372310135556|40.73|SOLES|2020-07-24
