CREDIT_CODE|AMOUNT|CURRENCY|PAYMENT_DATE
162410021107|50.00|SOLES|2020-02-25
172110055644|216.70|SOLES|2020-02-27
162310563042|100.00|SOLES|2020-02-28
162310579956|120.00|SOLES|2020-02-27
132110035681|474.40|SOLES|2020-02-21
132110035681|325.60|SOLES|2020-02-21
172310249872|30.00|SOLES|2020-02-29
162310879851|393.49|SOLES|2020-02-18
162310879851|206.51|SOLES|2020-02-18
172310397580|100.00|SOLES|2020-02-01
172310412561|137.86|SOLES|2020-02-27
172310412561|282.14|SOLES|2020-02-27
162410012544|100.00|SOLES|2020-02-08
172310587909|297.67|SOLES|2020-02-29
172310587909|902.33|SOLES|2020-02-29
172310596082|80.00|SOLES|2020-02-28
172310635674|300.00|SOLES|2020-02-25
192310038422|49.40|SOLES|2020-02-28
192310038422|200.60|SOLES|2020-02-28
192410002112|682.26|SOLES|2020-02-06
192410002112|317.74|SOLES|2020-02-06
202310013380|282.39|SOLES|2020-02-28
202310013380|97.61|SOLES|2020-02-28
222110177219|54.41|SOLES|2020-02-24
222110177219|94.86|SOLES|2020-02-24
222110177219|98.37|SOLES|2020-02-24
222110177219|102.36|SOLES|2020-02-24
242110222765|169.86|SOLES|2020-02-26
242110222765|130.14|SOLES|2020-02-26
172310444655|200.00|SOLES|2020-02-28
172310509119|100.00|SOLES|2020-02-24
132310720595|200.00|SOLES|2020-02-12
172310715849|609.00|SOLES|2020-02-28
173010043847|200.00|SOLES|2020-02-29
252310282196|150.05|SOLES|2020-02-18
252310282196|149.95|SOLES|2020-02-18
133010041761|500.00|SOLES|2020-02-29
142110218229|179.68|SOLES|2020-02-29
142110218229|70.32|SOLES|2020-02-29
252310340077|300.00|SOLES|2020-02-27
222310129135|123.58|SOLES|2020-02-06
222310129135|186.42|SOLES|2020-02-06
252310557803|200.00|SOLES|2020-02-13
252310563405|300.00|SOLES|2020-02-17
150110038729|154.83|SOLES|2020-02-24
150110038729|101.17|SOLES|2020-02-24
252310641565|185.00|SOLES|2020-02-17
253010029192|1108.00|SOLES|2020-02-17
242310279813|840.37|SOLES|2020-02-21
242310279813|359.63|SOLES|2020-02-21
242310297336|416.32|SOLES|2020-02-29
242310300809|503.97|SOLES|2020-02-29
242310300809|979.71|SOLES|2020-02-29
152310071880|753.83|SOLES|2020-02-29
152310071880|546.17|SOLES|2020-02-29
252310450470|200.00|SOLES|2020-02-17
252310475428|100.00|SOLES|2020-02-06
262310258476|553.39|SOLES|2020-02-27
262310258476|176.61|SOLES|2020-02-27
272310315861|3.94|SOLES|2020-02-19
272310315861|96.33|SOLES|2020-02-19
272310315861|99.73|SOLES|2020-02-19
152310548911|109.64|SOLES|2020-02-28
152310548911|140.36|SOLES|2020-02-28
272110053985|284.20|SOLES|2020-02-19
272310064873|343.09|SOLES|2020-02-28
272310064873|181.13|SOLES|2020-02-28
272310366609|990.00|SOLES|2020-02-13
272310366609|990.00|SOLES|2020-02-13
272310366609|990.00|SOLES|2020-02-13
272310366609|537.57|SOLES|2020-02-13
272310366609|992.43|SOLES|2020-02-13
152310610687|625.00|SOLES|2020-02-13
152410032329|53.10|SOLES|2020-02-28
152410032634|60.00|SOLES|2020-02-29
153010032412|2982.00|SOLES|2020-02-21
153010032412|1817.39|SOLES|2020-02-21
272310251033|100.00|SOLES|2020-02-29
160110107168|100.00|SOLES|2020-02-25
272310385930|330.00|SOLES|2020-02-29
272410013226|100.00|SOLES|2020-02-07
272410026327|200.00|SOLES|2020-02-29
282110002346|500.00|SOLES|2020-02-10
282310041730|50.00|SOLES|2020-02-24
282310331289|291.54|SOLES|2020-02-26
282310331289|554.46|SOLES|2020-02-26
162110071626|50.00|SOLES|2020-02-29
282410023943|120.00|SOLES|2020-02-25
162310089972|200.00|SOLES|2020-02-25
282310337245|788.60|SOLES|2020-02-24
282310337245|950.00|SOLES|2020-02-04
162310184070|15.31|SOLES|2020-02-29
162310184070|99.69|SOLES|2020-02-29
162310184096|101.00|SOLES|2020-02-29
162310184096|100.00|SOLES|2020-02-03
282410036507|100.00|SOLES|2020-02-28
283010016238|250.00|SOLES|2020-02-29
283010016238|267.00|SOLES|2020-02-03
282310381862|553.00|SOLES|2020-02-17
282310387885|478.63|SOLES|2020-02-28
282310387885|1061.37|SOLES|2020-02-28
162310345283|50.00|SOLES|2020-02-15
162310345283|50.00|SOLES|2020-02-15
162310370828|207.16|SOLES|2020-02-27
162310370828|212.84|SOLES|2020-02-27
162310500077|1649.16|SOLES|2020-02-29
162310500077|696.84|SOLES|2020-02-29
162310514391|347.45|SOLES|2020-02-25
162310514391|482.55|SOLES|2020-02-25
302110029568|100.00|SOLES|2020-02-27
162310623259|400.00|SOLES|2020-02-03
162310700651|50.00|SOLES|2020-02-22
162310766074|224.50|SOLES|2020-02-29
302310032503|100.00|SOLES|2020-02-03
162310970213|201.64|SOLES|2020-02-17
162310970213|94.36|SOLES|2020-02-17
302310401948|100.00|SOLES|2020-02-29
302310347349|100.00|SOLES|2020-02-29
302310398730|99.85|SOLES|2020-02-24
302310398730|200.15|SOLES|2020-02-24
172310298242|137.70|SOLES|2020-02-29
302310488267|267.00|SOLES|2020-02-19
302410036214|350.00|SOLES|2020-02-26
303010018651|1000.10|SOLES|2020-02-18
312310161160|100.00|SOLES|2020-02-29
182310023557|126.95|SOLES|2020-02-19
182310023557|103.05|SOLES|2020-02-19
220110010323|178.18|SOLES|2020-02-28
220110411308|206.61|SOLES|2020-02-28
220110411308|215.21|SOLES|2020-02-28
222110041548|356.74|SOLES|2020-02-29
222110041548|443.26|SOLES|2020-02-29
242310137086|806.77|SOLES|2020-02-28
242310137086|493.23|SOLES|2020-02-28
322310099229|450.67|SOLES|2020-02-15
322310099229|149.33|SOLES|2020-02-17
322310121973|332.44|SOLES|2020-02-27
322310121973|900.00|SOLES|2020-02-27
322310121973|767.56|SOLES|2020-02-27
252310211716|100.00|SOLES|2020-02-28
252310310880|98.25|SOLES|2020-02-29
252310384240|180.00|SOLES|2020-02-29
352310018333|100.00|SOLES|2020-02-08
252310577611|450.00|SOLES|2020-02-29
252310612244|588.00|SOLES|2020-02-28
252410009671|495.84|SOLES|2020-02-27
252410009671|304.16|SOLES|2020-02-27
352310143941|100.00|SOLES|2020-02-28
352310435362|300.00|SOLES|2020-02-28
352310518845|100.00|SOLES|2020-02-28
322410001778|250.00|SOLES|2020-02-14
272310053066|74.27|SOLES|2020-02-28
272310053066|201.51|SOLES|2020-02-28
352310735613|300.00|SOLES|2020-02-06
352310073767|200.00|SOLES|2020-02-20
352310073767|200.00|SOLES|2020-02-28
352310166264|100.00|SOLES|2020-02-17
352310483404|148.25|SOLES|2020-02-17
372310224301|100.00|SOLES|2020-02-29
372310235703|611.70|SOLES|2020-02-18
382310028685|100.00|SOLES|2020-02-29
382410012522|100.00|SOLES|2020-02-25
432310093864|1106.10|SOLES|2020-02-22
383010019974|300.00|SOLES|2020-02-29
392310012654|110.38|SOLES|2020-02-15
392310012654|139.62|SOLES|2020-02-15
282310129600|50.00|SOLES|2020-02-27
282310235985|900.00|SOLES|2020-02-27
452310170108|183.00|SOLES|2020-02-17
282310274703|801.92|SOLES|2020-02-28
282310274703|652.08|SOLES|2020-02-28
562110014890|322.91|SOLES|2020-02-26
562110014890|377.09|SOLES|2020-02-26
282910016454|300.00|SOLES|2020-02-01
712310087960|169.89|SOLES|2020-02-06
712310087960|386.11|SOLES|2020-02-06
582310028532|100.00|SOLES|2020-02-03
292310125664|202.13|SOLES|2020-02-17
292310125664|97.87|SOLES|2020-02-17
292310206985|327.46|SOLES|2020-02-29
292310206985|722.54|SOLES|2020-02-29
302110034329|18.99|SOLES|2020-02-28
302110034329|181.01|SOLES|2020-02-28
002710242310|624.50|SOLES|2020-02-15
002710308939|129.70|SOLES|2020-02-18
002710322039|240.00|SOLES|2020-02-29
003710078027|200.00|SOLES|2020-02-28
003710119201|143.80|SOLES|2020-02-07
003710119201|143.80|SOLES|2020-02-28
302310615869|560.00|SOLES|2020-02-19
003710127774|191.00|SOLES|2020-02-28
003710152756|412.70|SOLES|2020-02-20
003710164207|758.10|SOLES|2020-02-04
003710164207|758.10|SOLES|2020-02-29
303010002960|834.00|SOLES|2020-02-28
003710245907|456.00|SOLES|2020-02-28
005710306472|139.40|SOLES|2020-02-18
005710306472|196.64|SOLES|2020-02-18
005710306472|209.96|SOLES|2020-02-18
005710449009|360.00|SOLES|2020-02-27
312310281976|510.70|SOLES|2020-02-27
005710531657|200.00|SOLES|2020-02-21
005710671701|177.00|SOLES|2020-02-19
006710033140|314.00|SOLES|2020-02-20
322310067846|500.00|SOLES|2020-02-29
322310225659|98.25|SOLES|2020-02-29
006710474799|198.00|SOLES|2020-02-28
322310268329|269.20|SOLES|2020-02-12
322310268329|980.70|SOLES|2020-02-12
352310153023|200.00|SOLES|2020-02-29
352310312264|100.00|SOLES|2020-02-19
352310549899|900.00|SOLES|2020-02-29
352310549899|100.00|SOLES|2020-02-29
007710246328|360.00|SOLES|2020-02-29
372110008557|50.00|SOLES|2020-02-29
008710053953|150.00|SOLES|2020-02-26
008710093439|554.30|SOLES|2020-02-26
372310220283|322.55|SOLES|2020-02-21
372310230423|200.00|SOLES|2020-02-29
009710234247|296.00|SOLES|2020-02-15
372410015039|506.00|SOLES|2020-02-04
373010035799|978.30|SOLES|2020-02-20
382310111879|50.00|SOLES|2020-02-28
382310147089|300.00|SOLES|2020-02-10
382310179504|961.47|SOLES|2020-02-27
382310179504|574.53|SOLES|2020-02-27
009710595621|587.00|SOLES|2020-02-22
382310193844|300.00|SOLES|2020-02-29
382310193844|300.00|SOLES|2020-02-17
382310205606|300.00|SOLES|2020-02-29
383010016251|37.93|SOLES|2020-02-11
383010016251|1304.84|SOLES|2020-02-11
383010016251|1336.26|SOLES|2020-02-11
383010016251|1370.97|SOLES|2020-02-11
402310143068|200.00|SOLES|2020-02-20
412310095648|57.74|SOLES|2020-02-26
412310095648|135.27|SOLES|2020-02-26
412310095648|136.99|SOLES|2020-02-26
412310622045|300.00|SOLES|2020-02-11
422310402801|554.16|SOLES|2020-02-26
422310402801|295.84|SOLES|2020-02-26
462310197696|103.43|SOLES|2020-02-03
572310052756|350.00|SOLES|2020-02-19
011710736437|201.00|SOLES|2020-02-26
582310027682|100.00|SOLES|2020-02-20
592310126699|100.00|SOLES|2020-02-18
012710032660|720.07|SOLES|2020-02-26
012710032660|773.93|SOLES|2020-02-26
012710481917|21.81|SOLES|2020-02-28
012710481917|218.19|SOLES|2020-02-28
012710481917|600.00|SOLES|2020-02-12
012710595484|565.00|SOLES|2020-02-15
013710040414|300.00|SOLES|2020-02-29
013710150163|200.00|SOLES|2020-02-27
013710274260|123.53|SOLES|2020-02-26
013710515480|590.00|SOLES|2020-02-20
013710688022|298.00|SOLES|2020-02-29
013710688022|500.00|SOLES|2020-02-27
014710224222|209.80|SOLES|2020-02-05
015710003110|200.00|SOLES|2020-02-22
015710060847|250.00|SOLES|2020-02-28
015710072560|300.00|SOLES|2020-02-28
015710115070|100.05|SOLES|2020-02-16
015710201466|350.00|SOLES|2020-02-29
015710235753|350.80|SOLES|2020-02-26
016710493608|88.20|SOLES|2020-02-29
016710495272|500.00|SOLES|2020-02-18
017710182324|1350.00|SOLES|2020-02-29
017710196936|100.00|SOLES|2020-02-29
017710197157|100.00|SOLES|2020-02-29
017710261664|896.68|SOLES|2020-02-29
017710261664|103.32|SOLES|2020-02-29
022710463682|780.00|SOLES|2020-02-18
022710468277|125.00|SOLES|2020-02-29
022710579214|434.00|SOLES|2020-02-28
022710707237|15.00|SOLES|2020-02-29
024710275611|171.00|SOLES|2020-02-14
025710048411|400.13|SOLES|2020-02-29
025710048411|99.87|SOLES|2020-02-29
025710292589|198.25|SOLES|2020-02-14
025710292589|298.25|SOLES|2020-02-13
026710232211|395.00|SOLES|2020-02-03
026710240610|300.00|SOLES|2020-02-29
027710073142|200.00|SOLES|2020-02-13
027710080170|229.09|SOLES|2020-02-29
027710080170|120.91|SOLES|2020-02-29
027710148936|170.00|SOLES|2020-02-26
027710185672|22.00|SOLES|2020-02-21
027710196810|250.00|SOLES|2020-02-21
028710147522|1021.00|SOLES|2020-02-28
028710219826|250.00|SOLES|2020-02-26
029710022319|518.00|SOLES|2020-02-28
029710318501|467.00|SOLES|2020-02-05
030110785497|100.00|SOLES|2020-02-29
030710014629|506.00|SOLES|2020-02-19
030710050243|593.63|SOLES|2020-02-27
030710050243|206.37|SOLES|2020-02-27
030710117067|490.23|SOLES|2020-02-18
030710117067|309.77|SOLES|2020-02-18
031710096442|201.10|SOLES|2020-02-25
031710253837|1100.00|SOLES|2020-02-28
032310300481|109.34|SOLES|2020-02-28
032310300481|200.66|SOLES|2020-02-28
032310562783|250.00|SOLES|2020-02-18
032310568665|1345.00|SOLES|2020-02-28
032310568665|340.46|SOLES|2020-02-28
032710124325|1000.00|SOLES|2020-02-27
032710139166|300.00|SOLES|2020-02-29
033710221319|690.00|SOLES|2020-02-04
035710155975|2238.00|SOLES|2020-02-24
035710171030|1000.00|SOLES|2020-02-27
035710407608|452.50|SOLES|2020-02-25
035710605151|209.00|SOLES|2020-02-28
035710624426|311.50|SOLES|2020-02-29
036710475694|225.00|SOLES|2020-02-25
036710502976|342.10|SOLES|2020-02-19
036710551320|260.60|SOLES|2020-02-28
037710024540|246.50|SOLES|2020-02-25
037710085608|300.00|SOLES|2020-02-18
037710085608|300.00|SOLES|2020-02-27
037710157316|122.50|SOLES|2020-02-04
037710213531|188.25|SOLES|2020-02-05
038710001710|282.00|SOLES|2020-02-01
038710001710|282.00|SOLES|2020-02-29
038710062159|380.00|SOLES|2020-02-19
039710124783|136.00|SOLES|2020-02-06
042310096716|343.28|SOLES|2020-02-21
042310096716|179.48|SOLES|2020-02-21
046710205363|120.00|SOLES|2020-02-25
046710205405|61.80|SOLES|2020-02-18
047710441503|550.00|SOLES|2020-02-28
048710262089|127.84|SOLES|2020-02-01
048710262089|30.00|SOLES|2020-02-01
048710262089|92.16|SOLES|2020-02-01
048710556712|445.00|SOLES|2020-02-29
048710630665|224.09|SOLES|2020-02-28
048710649178|89.28|SOLES|2020-02-21
048710649178|180.72|SOLES|2020-02-21
051710404644|924.20|SOLES|2020-02-24
053710338517|220.59|SOLES|2020-02-19
054710115137|750.07|SOLES|2020-02-15
055710741616|171.00|SOLES|2020-02-29
062310223292|50.00|SOLES|2020-02-29
062310319728|10.00|SOLES|2020-02-22
062310352307|100.00|SOLES|2020-02-29
062310462148|525.00|SOLES|2020-02-29
062310462148|500.00|SOLES|2020-02-11
062310523774|355.00|SOLES|2020-02-26
067710099697|122.89|SOLES|2020-02-21
067710465500|260.00|SOLES|2020-02-28
067710487629|686.00|SOLES|2020-02-14
067710501973|600.00|SOLES|2020-02-05
067710507459|960.00|SOLES|2020-02-19
067710528596|580.00|SOLES|2020-02-25
067710569558|1261.00|SOLES|2020-02-10
067710569558|650.22|SOLES|2020-02-19
070510082988|247.02|SOLES|2020-02-18
070510082988|102.98|SOLES|2020-02-18
076710362518|1052.18|SOLES|2020-02-17
081710231804|360.00|SOLES|2020-02-04
081710434747|330.00|SOLES|2020-02-28
082310140700|50.00|SOLES|2020-02-29
082410057549|50.00|SOLES|2020-02-29
082710363548|34.39|SOLES|2020-02-01
082710476175|350.00|SOLES|2020-02-28
084710229034|580.00|SOLES|2020-02-28
084710307178|134.00|SOLES|2020-02-19
084710317813|370.00|SOLES|2020-02-29
085710132532|237.12|SOLES|2020-02-26
085710132532|412.88|SOLES|2020-02-26
085710421083|690.00|SOLES|2020-02-26
089710151591|1245.10|SOLES|2020-02-01
089710187215|1000.10|SOLES|2020-02-26
089710211437|562.70|SOLES|2020-02-19
089710225619|74.30|SOLES|2020-02-25
089710225619|145.70|SOLES|2020-02-25
090110094779|200.00|SOLES|2020-02-26
090710014615|406.00|SOLES|2020-02-21
092110063879|394.59|SOLES|2020-02-20
092110063879|105.41|SOLES|2020-02-20
092310433567|177.29|SOLES|2020-02-10
092310433567|900.00|SOLES|2020-02-15
092310433567|822.71|SOLES|2020-02-10
092310832990|25.82|SOLES|2020-02-28
092310832990|394.18|SOLES|2020-02-28
092410048414|150.00|SOLES|2020-02-27
092410061268|200.00|SOLES|2020-02-28
100710014463|223.50|SOLES|2020-02-14
100710014463|562.00|SOLES|2020-02-05
100710060474|317.60|SOLES|2020-02-15
100710105592|417.00|SOLES|2020-02-29
112110012302|111.05|SOLES|2020-02-29
112110012302|160.95|SOLES|2020-02-29
112310325801|185.00|SOLES|2020-02-17
112310503811|100.00|SOLES|2020-02-28
112310503860|50.00|SOLES|2020-02-28
122310022654|859.77|SOLES|2020-02-12
122310022654|237.23|SOLES|2020-02-12
122310334117|404.39|SOLES|2020-02-27
122310334117|295.61|SOLES|2020-02-27
122310385051|100.00|SOLES|2020-02-27
122310455128|100.00|SOLES|2020-02-29
122310651486|200.00|SOLES|2020-02-24
122310666435|325.00|SOLES|2020-02-22
122910003492|250.00|SOLES|2020-02-28
132310003653|50.00|SOLES|2020-02-27
132310169132|100.00|SOLES|2020-02-28
132310235891|100.00|SOLES|2020-02-03
132310306114|50.00|SOLES|2020-02-29
132310349288|100.00|SOLES|2020-02-29
132310405270|100.00|SOLES|2020-02-28
132310443875|215.00|SOLES|2020-02-29
132310443875|116.29|SOLES|2020-02-21
132310443875|83.71|SOLES|2020-02-21
132310507612|20.25|SOLES|2020-02-29
132310546073|113.40|SOLES|2020-02-28
142110001716|784.54|SOLES|2020-02-06
142110001716|415.46|SOLES|2020-02-06
152310272645|200.00|SOLES|2020-02-07
152310465421|490.71|SOLES|2020-02-18
152310465421|209.29|SOLES|2020-02-18
152310521785|612.24|SOLES|2020-02-18
152310521785|4.00|SOLES|2020-02-18
152310521785|583.76|SOLES|2020-02-18
152310561849|50.00|SOLES|2020-02-28
152310601280|835.00|SOLES|2020-02-26
160110101567|344.68|SOLES|2020-02-25
160110101567|205.32|SOLES|2020-02-25
160110145978|91.72|SOLES|2020-02-29
160110145978|158.28|SOLES|2020-02-29
162310277296|48.25|SOLES|2020-02-28
162310860919|250.00|SOLES|2020-02-28
162310921935|300.00|SOLES|2020-02-29
162311094138|117.00|SOLES|2020-02-28
172310362360|100.05|SOLES|2020-02-29
172310445611|282.79|SOLES|2020-02-20
172310445611|67.21|SOLES|2020-02-20
172310508871|100.00|SOLES|2020-02-29
182110027808|2.40|SOLES|2020-02-28
182110027808|297.60|SOLES|2020-02-28
222110023504|252.18|SOLES|2020-02-28
222110023504|97.82|SOLES|2020-02-28
222110057031|123.51|SOLES|2020-02-20
222110057031|146.49|SOLES|2020-02-20
222110084035|206.26|SOLES|2020-02-13
222110084035|93.74|SOLES|2020-02-13
242410027302|1559.38|SOLES|2020-02-22
242410027302|411.79|SOLES|2020-02-22
242410027302|1500.00|SOLES|2020-02-22
242410027302|28.83|SOLES|2020-02-22
242910010394|250.00|SOLES|2020-02-17
252310362972|200.00|SOLES|2020-02-17
252310362972|200.00|SOLES|2020-02-29
252410039330|50.00|SOLES|2020-02-29
252410040924|250.00|SOLES|2020-02-29
272310339820|187.00|SOLES|2020-02-28
272310383703|200.00|SOLES|2020-02-29
282310220144|300.00|SOLES|2020-02-13
282310301985|100.00|SOLES|2020-02-24
282310373653|316.75|SOLES|2020-02-29
283010020768|999.00|SOLES|2020-02-29
283010020768|364.42|SOLES|2020-02-29
283010020768|486.58|SOLES|2020-02-29
293010023209|1303.50|SOLES|2020-02-29
293010023209|696.50|SOLES|2020-02-29
302110047610|480.91|SOLES|2020-02-24
302110047610|319.09|SOLES|2020-02-24
302110059730|138.77|SOLES|2020-02-07
302110059730|61.23|SOLES|2020-02-07
302310024880|166.99|SOLES|2020-02-18
302310024880|183.01|SOLES|2020-02-18
302310093695|108.00|SOLES|2020-02-28
302310447230|154.00|SOLES|2020-02-27
302310667241|150.00|SOLES|2020-02-05
302410025910|500.00|SOLES|2020-02-27
302910012277|999.00|SOLES|2020-02-19
302910012277|999.00|SOLES|2020-02-19
302910012277|106.27|SOLES|2020-02-19
302910012277|999.00|SOLES|2020-02-19
302910012277|94.73|SOLES|2020-02-19
312310191423|200.00|SOLES|2020-02-01
322310092430|155.00|SOLES|2020-02-04
322310113566|100.00|SOLES|2020-02-29
322310124407|648.93|SOLES|2020-02-27
322310124407|151.07|SOLES|2020-02-27
332310038036|153.00|SOLES|2020-02-19
332310038036|197.00|SOLES|2020-02-19
332310407017|368.99|SOLES|2020-02-27
332310407017|51.01|SOLES|2020-02-27
352310432385|200.00|SOLES|2020-02-28
352310508705|200.00|SOLES|2020-02-28
353010040320|100.00|SOLES|2020-02-27
372310007714|100.00|SOLES|2020-02-29
372310169126|250.00|SOLES|2020-02-27
382310157062|70.00|SOLES|2020-02-28
402310761984|433.50|SOLES|2020-02-07
562310003917|900.00|SOLES|2020-02-18
562310003917|175.37|SOLES|2020-02-18
562310003917|900.00|SOLES|2020-02-18
562310003917|900.00|SOLES|2020-02-18
562310003917|124.63|SOLES|2020-02-18
562310038533|643.36|SOLES|2020-02-19
562310038533|596.64|SOLES|2020-02-19
562310038533|10.00|SOLES|2020-02-19
582310026684|50.00|SOLES|2020-02-29
001710131481|319.81|SOLES|2020-02-20
001710131481|220.19|SOLES|2020-02-21
001710171933|130.00|SOLES|2020-02-28
002710136215|100.00|SOLES|2020-02-03
003710094859|1100.00|SOLES|2020-02-15
002710288297|450.00|SOLES|2020-02-29
003710002928|1019.60|SOLES|2020-02-20
003710189063|572.00|SOLES|2020-02-10
003710043922|120.76|SOLES|2020-02-17
003710043922|379.24|SOLES|2020-02-17
003710095302|500.00|SOLES|2020-02-10
003710089883|450.00|SOLES|2020-02-18
004710068711|300.00|SOLES|2020-02-06
005710076182|343.00|SOLES|2020-02-29
003710140355|686.50|SOLES|2020-02-28
003710132584|412.00|SOLES|2020-02-29
003710140652|558.96|SOLES|2020-02-29
003710140652|169.04|SOLES|2020-02-29
003710165048|400.00|SOLES|2020-02-20
003710174305|700.00|SOLES|2020-02-20
003710174347|210.00|SOLES|2020-02-19
005710593624|335.50|SOLES|2020-02-03
003710205315|100.00|SOLES|2020-02-29
003710214689|189.00|SOLES|2020-02-01
006710069359|549.80|SOLES|2020-02-25
006710095255|206.00|SOLES|2020-02-19
004710049075|400.00|SOLES|2020-02-24
005710136804|953.54|SOLES|2020-02-21
005710280719|580.00|SOLES|2020-02-10
005710280719|662.00|SOLES|2020-02-01
005710378067|187.00|SOLES|2020-02-29
006710246163|567.70|SOLES|2020-02-20
005710520155|110.60|SOLES|2020-02-01
005710522490|455.00|SOLES|2020-02-19
006710206274|385.00|SOLES|2020-02-29
005710549188|327.90|SOLES|2020-02-13
006710507218|50.00|SOLES|2020-02-26
006710507218|220.00|SOLES|2020-02-11
006710609311|184.25|SOLES|2020-02-12
006710212124|50.00|SOLES|2020-02-29
007710206363|599.00|SOLES|2020-02-07
008710107411|237.75|SOLES|2020-02-28
008710107411|412.25|SOLES|2020-02-28
006710497824|110.00|SOLES|2020-02-27
007710143079|100.00|SOLES|2020-02-20
006710621845|434.70|SOLES|2020-02-27
009710179319|477.97|SOLES|2020-02-24
009710179319|122.03|SOLES|2020-02-24
009710185811|200.00|SOLES|2020-02-17
008710080899|3323.00|SOLES|2020-02-05
008710080899|1676.17|SOLES|2020-02-05
008710105506|100.00|SOLES|2020-02-24
008710169528|965.00|SOLES|2020-02-22
008710169528|138.60|SOLES|2020-02-29
009710000796|33.52|SOLES|2020-02-26
009710000796|94.89|SOLES|2020-02-26
009710000796|98.13|SOLES|2020-02-26
009710000796|103.46|SOLES|2020-02-26
009710089443|686.00|SOLES|2020-02-19
009710326050|308.00|SOLES|2020-02-29
009710410748|321.50|SOLES|2020-02-20
009710482978|3393.00|SOLES|2020-02-07
009710490435|584.50|SOLES|2020-02-14
011710268845|100.00|SOLES|2020-02-29
011710442424|360.00|SOLES|2020-02-27
008710129589|200.00|SOLES|2020-02-27
008710129837|900.00|SOLES|2020-02-29
011710158111|573.30|SOLES|2020-02-28
008710129936|984.80|SOLES|2020-02-24
011710176402|395.00|SOLES|2020-02-14
011710269280|326.80|SOLES|2020-02-24
009710381493|387.70|SOLES|2020-02-28
009710386674|400.00|SOLES|2020-02-29
012410043082|1615.80|SOLES|2020-02-18
012410043082|9.33|SOLES|2020-02-18
012410043082|999.00|SOLES|2020-02-18
012410043082|575.87|SOLES|2020-02-18
012710009056|844.30|SOLES|2020-02-27
012710009056|687.70|SOLES|2020-02-27
012710062907|150.00|SOLES|2020-02-26
012710104543|200.00|SOLES|2020-02-18
012710113650|300.00|SOLES|2020-02-29
012710256988|557.20|SOLES|2020-02-29
011710089118|660.00|SOLES|2020-02-26
012710315982|340.00|SOLES|2020-02-24
012710317350|261.00|SOLES|2020-02-28
011710410611|250.00|SOLES|2020-02-24
011710542918|1000.00|SOLES|2020-02-25
011710542918|100.27|SOLES|2020-02-28
011710542918|399.73|SOLES|2020-02-28
012710755948|100.00|SOLES|2020-02-01
013710109474|397.70|SOLES|2020-02-21
012710809968|300.00|SOLES|2020-02-03
013710184055|600.00|SOLES|2020-02-28
012310241737|3703.38|SOLES|2020-02-25
012310241737|936.50|SOLES|2020-02-25
012310241737|935.89|SOLES|2020-02-25
012310241737|1924.23|SOLES|2020-02-25
013710051056|255.00|SOLES|2020-02-29
013710216311|220.59|SOLES|2020-02-08
013710148423|535.80|SOLES|2020-02-28
013710401251|438.00|SOLES|2020-02-28
013710707673|182.00|SOLES|2020-02-29
012710242160|151.75|SOLES|2020-02-21
015710025014|311.00|SOLES|2020-02-28
015710025014|311.00|SOLES|2020-02-14
015710151869|890.00|SOLES|2020-02-24
