CREDIT_CODE|AMOUNT|CURRENCY|PAYMENT_DATE
023010002519|2.05|SOLES|2020-01-29
023010002519|1499.95|SOLES|2020-01-29
024710112046|380.00|SOLES|2020-01-31
024710275611|203.00|SOLES|2020-01-21
025710025898|585.54|SOLES|2020-01-24
025710025898|982.46|SOLES|2020-01-24
025710043388|570.00|SOLES|2020-01-29
025710092641|98.00|SOLES|2020-01-31
025710119600|700.00|SOLES|2020-01-20
025710322659|1100.00|SOLES|2020-01-27
026710232211|300.00|SOLES|2020-01-27
027710057772|563.25|SOLES|2020-01-24
027710057772|990.00|SOLES|2020-01-24
027710057772|135.93|SOLES|2020-01-24
027710057772|990.00|SOLES|2020-01-24
027710057772|153.77|SOLES|2020-01-24
027710057772|900.00|SOLES|2020-01-24
027710057772|283.05|SOLES|2020-01-24
027710073142|200.00|SOLES|2020-01-25
028710098931|500.00|SOLES|2020-01-24
028710140741|572.00|SOLES|2020-01-08
028710140741|219.10|SOLES|2020-01-09
028710178477|227.75|SOLES|2020-01-29
030110785497|100.00|SOLES|2020-01-31
030710014629|506.00|SOLES|2020-01-31
030710161305|110.00|SOLES|2020-01-02
030710197390|257.81|SOLES|2020-01-31
030710197390|142.19|SOLES|2020-01-31
030710504546|825.00|SOLES|2020-01-30
030710657013|191.00|SOLES|2020-01-09
030710658797|470.00|SOLES|2020-01-30
031710096442|201.10|SOLES|2020-01-24
031710108221|449.10|SOLES|2020-01-29
031710108221|110.90|SOLES|2020-01-29
031710143392|540.00|SOLES|2020-01-07
032310441723|150.00|SOLES|2020-01-31
032310562783|250.00|SOLES|2020-01-15
032310568665|150.00|SOLES|2020-01-24
032710029102|300.00|SOLES|2020-01-30
032710039390|300.00|SOLES|2020-01-24
032710105605|184.00|SOLES|2020-01-14
032710158596|244.00|SOLES|2020-01-13
032710158596|218.00|SOLES|2020-01-14
032710158596|181.00|SOLES|2020-01-18
033710200388|560.00|SOLES|2020-01-30
033710221319|779.10|SOLES|2020-01-29
033710234098|51.00|SOLES|2020-01-31
033710254716|263.00|SOLES|2020-01-09
033710301236|225.00|SOLES|2020-01-27
034710013516|500.00|SOLES|2020-01-23
034710013516|338.98|SOLES|2020-01-30
034710013516|561.02|SOLES|2020-01-30
035710138195|170.00|SOLES|2020-01-31
035710155975|300.00|SOLES|2020-01-31
036710251681|355.91|SOLES|2020-01-30
036710251681|104.09|SOLES|2020-01-30
037710024540|246.50|SOLES|2020-01-31
037710155740|525.00|SOLES|2020-01-13
037710157316|128.00|SOLES|2020-01-06
038710017880|129.70|SOLES|2020-01-31
038710039876|488.53|SOLES|2020-01-03
038710039876|211.46|SOLES|2020-01-03
038710062159|379.10|SOLES|2020-01-31
039710397918|6.00|SOLES|2020-01-03
040710475605|380.00|SOLES|2020-01-31
040710717584|404.10|SOLES|2020-01-28
047710368854|755.00|SOLES|2020-01-31
047710505885|319.00|SOLES|2020-01-29
048710556712|440.00|SOLES|2020-01-09
048710602011|360.00|SOLES|2020-01-08
055710741616|171.00|SOLES|2020-01-31
057710267519|298.21|SOLES|2020-01-08
059710063856|290.86|SOLES|2020-01-22
059710063856|10.00|SOLES|2020-01-22
059710063856|299.14|SOLES|2020-01-22
059710157153|417.00|SOLES|2020-01-31
059710192960|120.00|SOLES|2020-01-06
059710213659|348.00|SOLES|2020-01-06
059710213659|140.00|SOLES|2020-01-27
059710213659|5.38|SOLES|2020-01-28
060710284401|125.00|SOLES|2020-01-13
062310223292|50.00|SOLES|2020-01-31
062310271861|74.09|SOLES|2020-01-30
062310319728|10.00|SOLES|2020-01-29
062310352307|100.00|SOLES|2020-01-02
062310352307|100.00|SOLES|2020-01-31
062310410014|400.00|SOLES|2020-01-02
062310410014|400.00|SOLES|2020-01-31
062310462148|250.00|SOLES|2020-01-31
062310462148|523.00|SOLES|2020-01-04
062310523774|355.00|SOLES|2020-01-25
066710371478|435.40|SOLES|2020-01-17
067710510750|187.00|SOLES|2020-01-13
067710524496|200.00|SOLES|2020-01-27
067710528372|400.00|SOLES|2020-01-13
067710528372|200.00|SOLES|2020-01-27
077710057462|390.00|SOLES|2020-01-02
079710064589|308.20|SOLES|2020-01-31
079710324355|100.00|SOLES|2020-01-06
080710132103|9.00|SOLES|2020-01-02
081710231804|907.00|SOLES|2020-01-22
081710367145|408.90|SOLES|2020-01-06
081710367145|164.00|SOLES|2020-01-23
081710371816|772.23|SOLES|2020-01-15
082310140700|50.00|SOLES|2020-01-28
082310521529|64.90|SOLES|2020-01-13
082410057549|50.00|SOLES|2020-01-31
082710317809|208.00|SOLES|2020-01-27
082710382662|1400.00|SOLES|2020-01-31
082710382662|96.38|SOLES|2020-01-31
082710382662|403.62|SOLES|2020-01-31
083010040570|2599.32|SOLES|2020-01-29
083010040570|4900.00|SOLES|2020-01-29
083710115532|250.00|SOLES|2020-01-20
083710130614|303.50|SOLES|2020-01-03
083710130614|225.00|SOLES|2020-01-08
083710142387|330.00|SOLES|2020-01-22
084710229034|580.00|SOLES|2020-01-22
084710307178|134.00|SOLES|2020-01-23
085710283384|197.50|SOLES|2020-01-08
085710296311|40.00|SOLES|2020-01-14
086710069567|4.70|SOLES|2020-01-02
087710093136|80.25|SOLES|2020-01-17
087710093136|119.75|SOLES|2020-01-17
087710269553|130.00|SOLES|2020-01-22
088710157970|468.53|SOLES|2020-01-14
089710175673|38.25|SOLES|2020-01-06
089710175673|220.00|SOLES|2020-01-31
090110094779|200.00|SOLES|2020-01-23
090710019325|200.00|SOLES|2020-01-31
092311141979|89.34|SOLES|2020-01-02
092311141995|10.84|SOLES|2020-01-02
092410048414|150.00|SOLES|2020-01-27
092410061268|200.00|SOLES|2020-01-27
095710009879|400.00|SOLES|2020-01-29
095710025446|280.00|SOLES|2020-01-31
095710037409|750.00|SOLES|2020-01-31
096710002732|532.60|SOLES|2020-01-13
096710003102|215.00|SOLES|2020-01-28
096710003953|250.00|SOLES|2020-01-31
096710022730|337.00|SOLES|2020-01-22
097710011525|293.85|SOLES|2020-01-15
097710047131|472.87|SOLES|2020-01-25
100710014463|294.00|SOLES|2020-01-02
102310420181|4000.00|SOLES|2020-01-15
102310420181|3277.00|SOLES|2020-01-30
102310420181|1722.60|SOLES|2020-01-30
112310503811|100.00|SOLES|2020-01-31
112310503860|50.00|SOLES|2020-01-31
112310675981|132.51|SOLES|2020-01-03
112310675981|167.49|SOLES|2020-01-03
122310250305|100.00|SOLES|2020-01-20
122310385051|100.00|SOLES|2020-01-28
122310455128|100.00|SOLES|2020-01-31
122310651486|200.00|SOLES|2020-01-22
122910003492|250.00|SOLES|2020-01-31
132310003653|50.00|SOLES|2020-01-31
132310239976|50.00|SOLES|2020-01-11
132310306114|50.00|SOLES|2020-01-02
132310306114|100.00|SOLES|2020-01-30
132310349288|100.00|SOLES|2020-01-31
132310405270|100.00|SOLES|2020-01-31
132310507612|31.25|SOLES|2020-01-28
132310542767|42.86|SOLES|2020-01-23
132310542767|111.14|SOLES|2020-01-23
132310546073|100.00|SOLES|2020-01-30
132310659926|100.00|SOLES|2020-01-29
152310272645|200.00|SOLES|2020-01-31
152310272645|200.00|SOLES|2020-01-31
152310561849|50.00|SOLES|2020-01-30
152310574388|335.30|SOLES|2020-01-25
152310609093|576.14|SOLES|2020-01-06
152410035645|60.00|SOLES|2020-01-30
152910002566|1470.00|SOLES|2020-01-29
152910002566|1049.26|SOLES|2020-01-29
162310277296|50.05|SOLES|2020-01-30
162310850852|100.00|SOLES|2020-01-31
162310850852|100.00|SOLES|2020-01-02
162310860919|250.00|SOLES|2020-01-27
162310964497|200.00|SOLES|2020-01-30
162311094138|117.00|SOLES|2020-01-30
172310362360|98.25|SOLES|2020-01-28
172310426645|150.00|SOLES|2020-01-24
172310444861|159.81|SOLES|2020-01-24
172310444861|100.19|SOLES|2020-01-24
172310508871|100.00|SOLES|2020-01-29
202310034204|264.38|SOLES|2020-01-22
202310034204|833.47|SOLES|2020-01-22
202310034204|502.15|SOLES|2020-01-22
242310329824|990.00|SOLES|2020-01-31
242310329824|279.85|SOLES|2020-01-31
242310329824|830.15|SOLES|2020-01-31
242910010394|250.00|SOLES|2020-01-24
252310632226|140.36|SOLES|2020-01-27
252310632226|159.64|SOLES|2020-01-27
252310647307|999.00|SOLES|2020-01-29
252310647307|634.39|SOLES|2020-01-29
252310647307|866.61|SOLES|2020-01-29
252410039330|50.00|SOLES|2020-01-31
252410040924|250.00|SOLES|2020-01-30
272310339820|187.00|SOLES|2020-01-29
272310383703|200.00|SOLES|2020-01-28
282310135169|108.40|SOLES|2020-01-28
282310219906|409.27|SOLES|2020-01-29
282310219906|200.73|SOLES|2020-01-29
282310247857|169.84|SOLES|2020-01-23
282310247857|180.16|SOLES|2020-01-23
282310260256|200.00|SOLES|2020-01-27
282310267277|557.66|SOLES|2020-01-24
282310300888|2713.53|SOLES|2020-01-24
282310300888|728.81|SOLES|2020-01-24
282310301985|100.00|SOLES|2020-01-25
282310373653|317.50|SOLES|2020-01-31
282910002694|82.60|SOLES|2020-01-31
292110085761|592.30|SOLES|2020-01-31
292110085761|307.70|SOLES|2020-01-31
292110127381|394.40|SOLES|2020-01-28
292110127381|205.60|SOLES|2020-01-28
293010023209|2000.00|SOLES|2020-01-31
302310231071|999.00|SOLES|2020-01-29
302310231071|610.67|SOLES|2020-01-29
302310231071|999.00|SOLES|2020-01-29
302310231071|391.33|SOLES|2020-01-29
302310406046|245.00|SOLES|2020-01-15
302310463815|999.00|SOLES|2020-01-31
302310463815|188.61|SOLES|2020-01-31
302310463815|812.39|SOLES|2020-01-31
302310556964|999.00|SOLES|2020-01-18
302310556964|948.57|SOLES|2020-01-18
302310556964|999.00|SOLES|2020-01-18
302310556964|53.43|SOLES|2020-01-18
302310611538|640.00|SOLES|2020-01-17
302310611538|17.70|SOLES|2020-01-27
312310191423|200.00|SOLES|2020-01-04
322310113566|100.00|SOLES|2020-01-30
322310149115|399.18|SOLES|2020-01-23
322310149115|900.00|SOLES|2020-01-23
322310149115|220.82|SOLES|2020-01-23
342310396334|999.00|SOLES|2020-01-31
342310396334|974.42|SOLES|2020-01-31
342310396334|676.58|SOLES|2020-01-31
352310432385|200.00|SOLES|2020-01-30
352310508705|200.00|SOLES|2020-01-31
352310600957|121.00|SOLES|2020-01-24
353010040320|100.00|SOLES|2020-01-24
362310354091|1382.52|SOLES|2020-01-31
362310354091|798.87|SOLES|2020-01-31
362310354091|818.61|SOLES|2020-01-31
372310007714|98.25|SOLES|2020-01-31
372310095735|539.51|SOLES|2020-01-30
372310095735|810.49|SOLES|2020-01-30
382310090313|50.00|SOLES|2020-01-29
382310157062|70.00|SOLES|2020-01-31
383010036267|570.00|SOLES|2020-01-24
402310040249|289.70|SOLES|2020-01-30
412310131963|24.51|SOLES|2020-01-03
412310131963|275.49|SOLES|2020-01-03
422310432444|879.43|SOLES|2020-01-27
422310432444|191.98|SOLES|2020-01-27
422310432444|198.59|SOLES|2020-01-27
422310448168|100.00|SOLES|2020-01-27
422310448192|100.00|SOLES|2020-01-27
482310323597|97.80|SOLES|2020-01-30
492310139190|1583.17|SOLES|2020-01-20
492310139190|416.83|SOLES|2020-01-20
492310363303|442.81|SOLES|2020-01-31
492310363303|667.88|SOLES|2020-01-31
492310363303|689.31|SOLES|2020-01-31
532310126927|103.00|SOLES|2020-01-31
552310277678|5.12|SOLES|2020-01-30
552310277678|144.88|SOLES|2020-01-30
552310626023|573.17|SOLES|2020-01-07
552310626023|587.83|SOLES|2020-01-07
582310026684|50.00|SOLES|2020-01-30
592110008428|96.62|SOLES|2020-01-27
592110008428|103.38|SOLES|2020-01-27
762310013193|5.43|SOLES|2020-01-29
762310013193|94.57|SOLES|2020-01-29
802310096663|41.92|SOLES|2020-01-31
001710123116|190.00|SOLES|2020-01-29
001710133784|350.00|SOLES|2020-01-30
001710171933|208.00|SOLES|2020-01-31
001710189901|312.00|SOLES|2020-01-31
002710211661|1272.50|SOLES|2020-01-27
002710227311|104.00|SOLES|2020-01-13
002710227311|98.80|SOLES|2020-01-31
002710195120|578.00|SOLES|2020-01-31
002710240728|458.00|SOLES|2020-01-09
002710307840|126.00|SOLES|2020-01-30
002710307840|267.00|SOLES|2020-01-23
002710308756|320.00|SOLES|2020-01-23
003710094859|1200.00|SOLES|2020-01-15
002710260692|303.00|SOLES|2020-01-30
003710002928|1019.60|SOLES|2020-01-20
003710189063|572.00|SOLES|2020-01-10
003710043922|400.00|SOLES|2020-01-03
003710043922|450.00|SOLES|2020-01-31
003710062476|130.00|SOLES|2020-01-02
003710095302|500.00|SOLES|2020-01-10
003710140355|686.50|SOLES|2020-01-30
005710260356|340.00|SOLES|2020-01-10
005710324764|4.90|SOLES|2020-01-31
005710324764|350.00|SOLES|2020-01-31
005710478685|303.00|SOLES|2020-01-10
006710069359|549.80|SOLES|2020-01-27
004710049075|100.00|SOLES|2020-01-30
006710246163|567.70|SOLES|2020-01-22
005710504142|640.00|SOLES|2020-01-11
006710362671|391.90|SOLES|2020-01-25
006710535524|855.60|SOLES|2020-01-03
006710105658|1170.40|SOLES|2020-01-13
005710257170|667.00|SOLES|2020-01-07
005710257170|648.10|SOLES|2020-01-31
006710206274|456.00|SOLES|2020-01-30
006710384345|110.54|SOLES|2020-01-28
006710384345|119.46|SOLES|2020-01-28
006710595288|732.00|SOLES|2020-01-27
006710023463|900.00|SOLES|2020-01-31
006710023463|900.00|SOLES|2020-01-31
006710023463|950.78|SOLES|2020-01-31
006710023463|1049.22|SOLES|2020-01-31
007710195418|100.00|SOLES|2020-01-06
007710195418|49.40|SOLES|2020-01-28
008710209860|220.00|SOLES|2020-01-31
009710185811|100.00|SOLES|2020-01-21
008710070700|150.00|SOLES|2020-01-31
009710089443|686.00|SOLES|2020-01-06
009710549909|172.00|SOLES|2020-01-23
009710326050|308.20|SOLES|2020-01-31
009710490435|584.50|SOLES|2020-01-13
009710518482|400.00|SOLES|2020-01-18
011710268845|100.00|SOLES|2020-01-30
011710279446|462.20|SOLES|2020-01-22
011710442424|360.00|SOLES|2020-01-29
011710520807|585.00|SOLES|2020-01-31
011710653012|579.21|SOLES|2020-01-23
008710129589|370.00|SOLES|2020-01-28
011710158111|573.30|SOLES|2020-01-30
008710132302|3218.60|SOLES|2020-01-27
008710132302|781.40|SOLES|2020-01-27
011710176402|394.04|SOLES|2020-01-16
011710269280|322.00|SOLES|2020-01-22
009710090557|649.30|SOLES|2020-01-30
011710497485|1300.00|SOLES|2020-01-18
009710223067|441.00|SOLES|2020-01-24
011710601367|579.70|SOLES|2020-01-31
011710602662|400.00|SOLES|2020-01-27
009710291569|490.00|SOLES|2020-01-23
009710381493|387.70|SOLES|2020-01-27
009710421901|296.00|SOLES|2020-01-17
012310195180|990.00|SOLES|2020-01-21
012310195180|532.74|SOLES|2020-01-21
012310195180|198.31|SOLES|2020-01-21
