CREDIT_CODE|AMOUNT|CURRENCY|PAYMENT_DATE
252410039330|20.00|SOLES|2020-07-31
252410040924|250.00|SOLES|2020-07-30
262310257072|224.41|SOLES|2020-07-27
262310257072|195.59|SOLES|2020-07-30
272310239103|600.00|SOLES|2020-07-31
272310339820|50.00|SOLES|2020-07-31
272310342717|175.44|SOLES|2020-07-21
272310342717|199.56|SOLES|2020-07-21
282310218023|208.53|SOLES|2020-07-31
282310218023|441.47|SOLES|2020-07-31
282310220144|100.00|SOLES|2020-07-30
282310234046|707.69|SOLES|2020-07-27
282310234046|492.31|SOLES|2020-07-27
282410039949|250.00|SOLES|2020-07-30
283010048058|500.00|SOLES|2020-07-08
292110133595|2.34|SOLES|2020-07-30
302310181821|200.00|SOLES|2020-07-30
302310582846|350.00|SOLES|2020-07-30
302310658190|27.21|SOLES|2020-07-27
302310658190|155.79|SOLES|2020-07-27
302310667241|100.00|SOLES|2020-07-06
302410025910|500.00|SOLES|2020-07-27
322310258064|800.00|SOLES|2020-07-20
322410002750|250.00|SOLES|2020-07-30
322410009334|900.00|SOLES|2020-07-16
322410009334|161.13|SOLES|2020-07-16
322410009334|2438.87|SOLES|2020-07-16
342310457482|223.16|SOLES|2020-07-30
342310457482|296.84|SOLES|2020-07-30
352310008458|16.54|SOLES|2020-07-30
352310008458|183.46|SOLES|2020-07-30
352310432385|200.00|SOLES|2020-07-24
372310007714|100.00|SOLES|2020-07-18
372310168714|386.82|SOLES|2020-07-15
372310168714|398.58|SOLES|2020-07-15
372310217214|55.29|SOLES|2020-07-27
372310217214|298.71|SOLES|2020-07-27
372910010480|1370.65|SOLES|2020-07-06
372910010480|129.80|SOLES|2020-07-06
372910010480|1163.05|SOLES|2020-07-06
372910010480|1336.45|SOLES|2020-07-06
373010027929|12.74|SOLES|2020-07-22
373010027929|967.26|SOLES|2020-07-22
382310074507|104.00|SOLES|2020-07-07
382310099785|48.25|SOLES|2020-07-30
382310110160|270.00|SOLES|2020-07-17
382310180502|175.00|SOLES|2020-07-18
382310182961|1700.00|SOLES|2020-07-30
582310026684|50.00|SOLES|2020-07-31
582310026684|50.00|SOLES|2020-07-01
001710146885|999.90|SOLES|2020-07-01
001710146885|182.49|SOLES|2020-07-01
001710146885|217.61|SOLES|2020-07-01
003710089230|170.84|SOLES|2020-07-29
003710089230|129.16|SOLES|2020-07-29
003710094859|1000.10|SOLES|2020-07-31
003710097894|300.00|SOLES|2020-07-30
003710097894|1.73|SOLES|2020-07-16
003710097894|292.67|SOLES|2020-07-16
003710097894|5.60|SOLES|2020-07-16
003710002928|510.00|SOLES|2020-07-31
003710003389|394.00|SOLES|2020-07-17
003710066683|83.75|SOLES|2020-07-29
003710066683|366.25|SOLES|2020-07-29
003710115019|353.00|SOLES|2020-07-21
005710076182|29.07|SOLES|2020-07-25
005710076182|518.93|SOLES|2020-07-25
005710076182|531.85|SOLES|2020-07-25
005710076182|547.19|SOLES|2020-07-25
005710076182|572.96|SOLES|2020-07-25
003710140355|686.50|SOLES|2020-07-29
003710141072|215.42|SOLES|2020-07-25
003710141072|482.50|SOLES|2020-07-25
003710141072|502.00|SOLES|2020-07-25
003710141882|230.00|SOLES|2020-07-31
003710246525|800.00|SOLES|2020-07-22
006710594190|50.00|SOLES|2020-07-16
006710594190|258.00|SOLES|2020-07-23
006710609311|99.00|SOLES|2020-07-30
