CREDIT_CODE|AMOUNT|CURRENCY|PAYMENT_DATE
272310251033|100.00|SOLES|2020-06-30
160110107168|50.00|SOLES|2020-06-25
272310283127|701.57|SOLES|2020-06-30
272310283127|198.43|SOLES|2020-06-30
282110028838|438.36|SOLES|2020-06-16
282110028838|161.64|SOLES|2020-06-16
272310385930|100.00|SOLES|2020-06-30
282110002346|500.00|SOLES|2020-06-24
282310181486|212.00|SOLES|2020-06-25
282310181486|3.43|SOLES|2020-06-25
282310181486|784.57|SOLES|2020-06-25
282310264787|198.33|SOLES|2020-06-30
282310264787|301.67|SOLES|2020-06-30
282410023943|120.00|SOLES|2020-06-25
162110097167|657.24|SOLES|2020-06-30
162110097167|342.76|SOLES|2020-06-30
282410036507|100.00|SOLES|2020-06-30
283010016238|517.00|SOLES|2020-06-22
292110077602|633.33|SOLES|2020-06-03
292110077602|229.17|SOLES|2020-06-03
292310352169|518.00|SOLES|2020-06-27
162310508559|412.72|SOLES|2020-06-30
162310508559|587.28|SOLES|2020-06-30
162310700651|50.00|SOLES|2020-06-26
162310766074|224.50|SOLES|2020-06-30
302310032503|100.00|SOLES|2020-06-22
302310337167|158.13|SOLES|2020-06-17
302310337167|574.87|SOLES|2020-06-17
302310347349|98.25|SOLES|2020-06-30
172310479149|109.55|SOLES|2020-06-27
172310479149|636.07|SOLES|2020-06-27
172310479149|654.38|SOLES|2020-06-27
172310480154|384.43|SOLES|2020-06-30
172310480154|396.68|SOLES|2020-06-30
172310480154|47.95|SOLES|2020-06-30
172310480154|370.94|SOLES|2020-06-30
202310038643|999.99|SOLES|2020-06-30
202310038643|205.01|SOLES|2020-06-30
222310410493|441.21|SOLES|2020-06-23
222310410493|358.79|SOLES|2020-06-23
252310211716|50.00|SOLES|2020-06-30
352310197095|150.37|SOLES|2020-06-22
352310197095|199.63|SOLES|2020-06-22
322310270440|253.72|SOLES|2020-06-10
322310270440|496.28|SOLES|2020-06-10
372310025617|451.11|SOLES|2020-06-17
372310025617|148.89|SOLES|2020-06-17
372310235703|300.00|SOLES|2020-06-30
382310080173|279.70|SOLES|2020-06-02
382110002526|223.98|SOLES|2020-06-30
382110002526|266.02|SOLES|2020-06-30
382310198371|422.80|SOLES|2020-06-17
452310016095|50.00|SOLES|2020-06-30
412310609182|144.45|SOLES|2020-06-25
412310609182|205.55|SOLES|2020-06-25
462310168523|200.00|SOLES|2020-06-18
522310259745|81.33|SOLES|2020-06-01
522310259745|218.67|SOLES|2020-06-01
282910016454|300.00|SOLES|2020-06-22
002710343241|950.00|SOLES|2020-06-23
003710024872|818.97|SOLES|2020-06-30
003710024872|381.03|SOLES|2020-06-30
003710078027|200.00|SOLES|2020-06-30
003710078027|200.00|SOLES|2020-06-10
302310615869|486.00|SOLES|2020-06-12
005710044305|156.36|SOLES|2020-06-09
005710044305|170.82|SOLES|2020-06-09
005710044305|52.82|SOLES|2020-06-09
322310067846|375.00|SOLES|2020-06-23
352310021733|118.57|SOLES|2020-06-08
352310021733|181.43|SOLES|2020-06-08
352310625848|999.99|SOLES|2020-06-18
352310625848|999.99|SOLES|2020-06-18
352310625848|288.54|SOLES|2020-06-18
352310625848|711.48|SOLES|2020-06-18
362110163221|288.71|SOLES|2020-06-30
362110163221|111.29|SOLES|2020-06-30
008710174874|101.00|SOLES|2020-06-19
008710174874|170.00|SOLES|2020-06-30
373010035799|500.00|SOLES|2020-06-30
382310008505|300.00|SOLES|2020-06-30
009710478877|150.00|SOLES|2020-06-30
382310206554|150.00|SOLES|2020-06-06
432310417337|70.00|SOLES|2020-06-30
492310514822|293.21|SOLES|2020-06-30
492310514822|6.79|SOLES|2020-06-30
011710586337|442.03|SOLES|2020-06-18
011710793180|150.00|SOLES|2020-06-30
012710202917|100.00|SOLES|2020-06-22
012710202917|100.00|SOLES|2020-06-30
012710412771|29.90|SOLES|2020-06-05
012710473971|2084.00|SOLES|2020-06-02
013710369888|1035.00|SOLES|2020-06-25
015710072560|300.00|SOLES|2020-06-30
015710179159|400.00|SOLES|2020-06-19
015710201466|330.00|SOLES|2020-06-26
016710545126|339.00|SOLES|2020-06-16
018710067945|726.00|SOLES|2020-06-10
022310224963|98.89|SOLES|2020-06-05
022310224963|151.11|SOLES|2020-06-05
022310468677|300.00|SOLES|2020-06-12
026710258927|197.00|SOLES|2020-06-25
030110785497|100.00|SOLES|2020-06-30
030710235158|797.02|SOLES|2020-06-22
031710096442|201.10|SOLES|2020-06-30
031710141172|383.76|SOLES|2020-06-30
031710141172|416.24|SOLES|2020-06-30
032310304939|68.56|SOLES|2020-06-30
032310304939|181.44|SOLES|2020-06-30
032310415727|368.14|SOLES|2020-06-30
032310562783|250.00|SOLES|2020-06-18
032310611515|577.15|SOLES|2020-06-18
032310611515|492.85|SOLES|2020-06-18
032710083513|900.00|SOLES|2020-06-30
032710083513|391.43|SOLES|2020-06-30
032710083513|508.57|SOLES|2020-06-30
033710253288|200.00|SOLES|2020-06-26
036710530605|400.00|SOLES|2020-06-25
038710001710|282.00|SOLES|2020-06-27
038710147034|1220.00|SOLES|2020-06-25
038710147844|120.00|SOLES|2020-06-24
038710147844|300.00|SOLES|2020-06-30
040710677531|300.00|SOLES|2020-06-24
042310193695|500.00|SOLES|2020-06-30
042310193695|500.00|SOLES|2020-06-30
043010024180|999.99|SOLES|2020-06-05
043010024180|665.52|SOLES|2020-06-05
043010024180|649.25|SOLES|2020-06-05
043010024180|685.24|SOLES|2020-06-05
048710512228|100.00|SOLES|2020-06-30
048710701748|150.00|SOLES|2020-06-26
052310909248|885.00|SOLES|2020-06-30
055710546320|221.00|SOLES|2020-06-11
057710045774|2.00|SOLES|2020-06-30
057710045774|50.00|SOLES|2020-06-30
057710045774|50.00|SOLES|2020-06-30
057710045774|80.00|SOLES|2020-06-30
057710045774|24.00|SOLES|2020-06-30
062310319728|20.00|SOLES|2020-06-16
063710226653|632.30|SOLES|2020-06-10
063710304799|355.28|SOLES|2020-06-10
067710420158|300.00|SOLES|2020-06-30
067710501965|160.00|SOLES|2020-06-25
067710501965|340.00|SOLES|2020-06-24
082110021266|202.10|SOLES|2020-06-05
082110021266|318.90|SOLES|2020-06-05
082710550037|124.00|SOLES|2020-06-17
084710217682|251.50|SOLES|2020-06-10
084710292958|532.00|SOLES|2020-06-30
084710318654|100.00|SOLES|2020-06-24
090110094779|200.00|SOLES|2020-06-30
092311289646|215.00|SOLES|2020-06-16
092410048414|150.00|SOLES|2020-06-26
092410061268|200.00|SOLES|2020-06-30
095710015827|100.00|SOLES|2020-06-30
122310565736|215.46|SOLES|2020-06-01
122310565736|386.01|SOLES|2020-06-01
122310565736|398.53|SOLES|2020-06-01
122310575016|130.00|SOLES|2020-06-27
132310009643|193.31|SOLES|2020-06-26
132310009643|306.69|SOLES|2020-06-26
132310239976|100.00|SOLES|2020-06-27
132310261897|52.33|SOLES|2020-06-27
132310261897|297.67|SOLES|2020-06-27
132310546073|113.00|SOLES|2020-06-30
152310272645|200.00|SOLES|2020-06-30
152310601975|56.48|SOLES|2020-06-30
152310601975|93.52|SOLES|2020-06-30
172110049209|170.30|SOLES|2020-06-19
172110049209|279.70|SOLES|2020-06-19
172310498057|200.00|SOLES|2020-06-30
172310588840|140.38|SOLES|2020-06-30
172310588840|139.62|SOLES|2020-06-30
242910010394|250.00|SOLES|2020-06-30
252410040924|100.00|SOLES|2020-06-23
282310220144|50.25|SOLES|2020-06-30
283010049874|2090.00|SOLES|2020-06-24
302410025910|500.00|SOLES|2020-06-26
312310280796|350.00|SOLES|2020-06-22
322110006762|37.29|SOLES|2020-06-23
322110006762|162.71|SOLES|2020-06-23
322110010848|170.00|SOLES|2020-06-30
322310253198|505.96|SOLES|2020-06-23
322310253198|494.04|SOLES|2020-06-23
352310139972|542.90|SOLES|2020-06-12
352310139972|477.10|SOLES|2020-06-12
352310432385|200.00|SOLES|2020-06-30
372310007714|100.00|SOLES|2020-06-12
372310197697|399.77|SOLES|2020-06-22
372310197697|400.23|SOLES|2020-06-22
382310055902|200.00|SOLES|2020-06-30
382310090313|50.00|SOLES|2020-06-30
392310084307|150.00|SOLES|2020-06-23
442310172584|9.70|SOLES|2020-06-27
442310172584|140.30|SOLES|2020-06-27
482310539325|72.00|SOLES|2020-06-25
522310083152|60.00|SOLES|2020-06-26
522310154540|204.00|SOLES|2020-06-30
582310026684|50.00|SOLES|2020-06-03
843010000019|1239.00|SOLES|2020-06-30
843010000019|1239.00|SOLES|2020-06-05
002710330008|725.00|SOLES|2020-06-24
003710002928|510.00|SOLES|2020-06-10
005710076182|343.00|SOLES|2020-06-27
005710160598|400.00|SOLES|2020-06-24
003710140355|300.00|SOLES|2020-06-30
006710069359|550.00|SOLES|2020-06-27
003710246525|967.00|SOLES|2020-06-23
005710311258|230.00|SOLES|2020-06-30
005710349225|13.41|SOLES|2020-06-19
005710349225|98.13|SOLES|2020-06-19
005710349225|103.46|SOLES|2020-06-19
005710648584|399.90|SOLES|2020-06-26
005710301671|900.00|SOLES|2020-06-25
005710301671|20.00|SOLES|2020-06-24
007710028783|109.19|SOLES|2020-06-30
007710028783|190.81|SOLES|2020-06-30
006710203057|200.00|SOLES|2020-06-19
006710203057|290.50|SOLES|2020-06-30
006710203057|83.91|SOLES|2020-06-30
006710203057|206.46|SOLES|2020-06-30
008710026264|432.62|SOLES|2020-06-06
008710026264|577.38|SOLES|2020-06-06
006710336873|2200.00|SOLES|2020-06-19
007710168936|400.00|SOLES|2020-06-26
007710222725|499.66|SOLES|2020-06-30
007710222725|200.34|SOLES|2020-06-30
009710185811|200.00|SOLES|2020-06-30
009710492043|221.00|SOLES|2020-06-30
009710410748|321.50|SOLES|2020-06-10
009710654261|852.27|SOLES|2020-06-27
009710654261|117.73|SOLES|2020-06-27
011710442424|200.00|SOLES|2020-06-01
011710442424|200.00|SOLES|2020-06-30
011710446094|108.00|SOLES|2020-06-25
011710158111|100.00|SOLES|2020-06-19
011710158111|100.00|SOLES|2020-06-02
011710158111|103.30|SOLES|2020-06-09
011710158111|130.00|SOLES|2020-06-24
011710158111|100.00|SOLES|2020-06-01
011710824639|173.00|SOLES|2020-06-24
009710381493|400.00|SOLES|2020-06-30
009710582504|90.00|SOLES|2020-06-30
012710054763|201.00|SOLES|2020-06-26
012710054763|402.00|SOLES|2020-06-01
012710412821|29.90|SOLES|2020-06-05
012710607834|200.00|SOLES|2020-06-26
011710410611|200.00|SOLES|2020-06-30
011710482594|288.00|SOLES|2020-06-19
013710238828|113.98|SOLES|2020-06-22
013710238828|213.32|SOLES|2020-06-22
013710281109|110.00|SOLES|2020-06-30
013710542880|56.79|SOLES|2020-06-30
013710542880|183.21|SOLES|2020-06-30
012710242160|48.25|SOLES|2020-06-30
015710107366|550.50|SOLES|2020-06-30
013710646202|620.00|SOLES|2020-06-30
014710025405|853.20|SOLES|2020-06-02
014710147860|300.00|SOLES|2020-06-25
015710029388|350.00|SOLES|2020-06-30
015710145010|2000.00|SOLES|2020-06-19
016710290665|281.00|SOLES|2020-06-26
016710312865|223.76|SOLES|2020-06-30
016710312865|226.24|SOLES|2020-06-30
013710244388|171.62|SOLES|2020-06-01
013710478366|46.68|SOLES|2020-06-25
013710478366|213.32|SOLES|2020-06-25
015710059773|74.01|SOLES|2020-06-30
015710059773|225.99|SOLES|2020-06-30
016710032711|200.00|SOLES|2020-06-02
016710032711|200.00|SOLES|2020-06-30
016710406048|100.00|SOLES|2020-06-19
016710529369|310.00|SOLES|2020-06-26
016710840667|80.00|SOLES|2020-06-15
017710243613|200.00|SOLES|2020-06-27
017710243613|270.00|SOLES|2020-06-27
017710293428|6.00|SOLES|2020-06-03
017710144274|122.68|SOLES|2020-06-30
017710144274|206.70|SOLES|2020-06-30
017710144274|220.62|SOLES|2020-06-30
017710433370|29.07|SOLES|2020-06-25
017710433370|190.93|SOLES|2020-06-25
017710433370|9.53|SOLES|2020-06-25
017710433370|210.47|SOLES|2020-06-25
017710441886|200.00|SOLES|2020-06-23
017710571286|700.00|SOLES|2020-06-25
022710399951|70.00|SOLES|2020-06-19
022110037235|95.97|SOLES|2020-06-26
022110037235|204.03|SOLES|2020-06-26
024710244161|240.00|SOLES|2020-06-26
025710120012|50.00|SOLES|2020-06-26
025710321032|250.00|SOLES|2020-06-04
022310449073|203.62|SOLES|2020-06-30
022310449073|296.38|SOLES|2020-06-30
027710111629|35.81|SOLES|2020-06-16
027710111629|417.19|SOLES|2020-06-16
025710306090|525.00|SOLES|2020-06-10
027710076954|215.10|SOLES|2020-06-30
027710093876|283.96|SOLES|2020-06-16
027710093876|216.04|SOLES|2020-06-16
028710126864|300.00|SOLES|2020-06-25
030110527022|75.00|SOLES|2020-06-18
030110527022|44.83|SOLES|2020-06-23
030110527022|30.17|SOLES|2020-06-23
030110527022|75.00|SOLES|2020-06-24
030110527022|75.00|SOLES|2020-06-30
025710061802|545.90|SOLES|2020-06-23
025710243723|30300.00|SOLES|2020-06-13
030710170199|210.00|SOLES|2020-06-22
030710379931|690.84|SOLES|2020-06-30
030710379931|399.16|SOLES|2020-06-30
030510028050|387.90|SOLES|2020-06-18
030510028050|212.10|SOLES|2020-06-18
031710229720|190.74|SOLES|2020-06-10
031710229720|569.26|SOLES|2020-06-10
030710514586|304.00|SOLES|2020-06-01
030710536811|309.82|SOLES|2020-06-18
030710536811|590.18|SOLES|2020-06-18
030710259398|448.62|SOLES|2020-06-01
031710279279|625.00|SOLES|2020-06-30
030710691293|294.00|SOLES|2020-06-30
034710295618|400.00|SOLES|2020-06-25
035710182524|220.00|SOLES|2020-06-18
032310508752|500.00|SOLES|2020-06-30
035710254745|999.99|SOLES|2020-06-30
035710254745|62.76|SOLES|2020-06-30
035710254745|437.25|SOLES|2020-06-30
032310542389|100.00|SOLES|2020-06-30
035710339207|1400.00|SOLES|2020-06-23
033710299133|350.00|SOLES|2020-06-15
032310586402|93.98|SOLES|2020-06-26
032310586402|206.02|SOLES|2020-06-26
032410019593|248.25|SOLES|2020-06-20
036710164512|345.01|SOLES|2020-06-30
036710164512|154.99|SOLES|2020-06-30
032710061097|495.10|SOLES|2020-06-15
032710061097|304.90|SOLES|2020-06-15
036710332598|189.32|SOLES|2020-06-25
036710332598|310.68|SOLES|2020-06-25
038710079633|450.00|SOLES|2020-06-27
036710549696|240.00|SOLES|2020-06-25
038710093709|600.00|SOLES|2020-06-24
037710105604|470.80|SOLES|2020-06-22
038710059106|2000.00|SOLES|2020-06-30
038710125469|860.00|SOLES|2020-06-30
035710592755|100.00|SOLES|2020-06-24
036710154265|100.00|SOLES|2020-06-30
038710030198|36.69|SOLES|2020-06-30
038710030198|263.31|SOLES|2020-06-30
042710585805|76.00|SOLES|2020-06-26
047710199903|258.00|SOLES|2020-06-30
047710415986|302.00|SOLES|2020-06-26
048710627489|90.00|SOLES|2020-06-25
048710636050|100.00|SOLES|2020-06-17
038710103938|300.00|SOLES|2020-06-25
057710115478|2280.00|SOLES|2020-06-26
059710089943|278.00|SOLES|2020-06-30
059710281086|260.00|SOLES|2020-06-30
062110021516|30.00|SOLES|2020-06-01
043710236621|95.00|SOLES|2020-06-24
044710470632|120.00|SOLES|2020-06-27
059710052677|350.00|SOLES|2020-06-30
059710193091|200.00|SOLES|2020-06-30
062310388160|999.00|SOLES|2020-06-30
062310388160|999.00|SOLES|2020-06-30
062310388160|59.58|SOLES|2020-06-30
062310388160|1072.67|SOLES|2020-06-30
047710699829|400.00|SOLES|2020-06-19
062110000486|154.53|SOLES|2020-06-30
062110000486|95.47|SOLES|2020-06-30
067710279570|560.00|SOLES|2020-06-30
067710570853|280.00|SOLES|2020-06-24
049710250280|852.00|SOLES|2020-06-25
062410008585|50.00|SOLES|2020-06-26
062910000496|69.75|SOLES|2020-06-30
076710284464|110.00|SOLES|2020-06-04
067710513457|160.00|SOLES|2020-06-30
059710114303|1430.00|SOLES|2020-06-25
062310345566|38.25|SOLES|2020-06-30
076710316662|116.00|SOLES|2020-06-15
082310464704|20.00|SOLES|2020-06-23
082310495427|224.00|SOLES|2020-06-16
082710008622|100.00|SOLES|2020-06-26
067710491027|86.40|SOLES|2020-06-15
080110232545|839.52|SOLES|2020-06-19
080110232545|160.48|SOLES|2020-06-19
081710147869|541.98|SOLES|2020-06-26
081710147869|708.02|SOLES|2020-06-26
081710421512|412.32|SOLES|2020-06-22
081710421512|1217.68|SOLES|2020-06-19
085710281784|140.00|SOLES|2020-06-25
085710325821|68.70|SOLES|2020-06-01
085710374183|350.00|SOLES|2020-06-30
086710211094|15.30|SOLES|2020-06-22
072310328538|999.90|SOLES|2020-06-30
082710394352|400.00|SOLES|2020-06-30
092310108805|71.90|SOLES|2020-06-30
092310108805|100.10|SOLES|2020-06-30
081710149774|250.00|SOLES|2020-06-27
095710170473|190.00|SOLES|2020-06-30
096710009190|287.70|SOLES|2020-06-23
085710123622|211.00|SOLES|2020-06-10
085710216343|257.00|SOLES|2020-06-30
085710313660|171.00|SOLES|2020-06-08
099710029515|300.00|SOLES|2020-06-19
092310972010|200.00|SOLES|2020-06-30
092410039090|300.00|SOLES|2020-06-30
092410039090|100.00|SOLES|2020-06-30
092410039090|100.00|SOLES|2020-06-30
092410039090|15.23|SOLES|2020-06-30
092410039090|484.77|SOLES|2020-06-30
094710074777|200.00|SOLES|2020-06-23
095710036690|727.13|SOLES|2020-06-09
095710036690|172.87|SOLES|2020-06-09
096710012657|24.00|SOLES|2020-06-30
082710015536|747.10|SOLES|2020-06-12
083710107695|570.00|SOLES|2020-06-25
112310466852|100.00|SOLES|2020-06-30
112310974665|407.00|SOLES|2020-06-30
112410011319|400.00|SOLES|2020-06-26
120510002021|5.36|SOLES|2020-06-25
120510002021|95.79|SOLES|2020-06-25
120510002021|98.85|SOLES|2020-06-25
086710211110|15.30|SOLES|2020-06-22
089710330450|128.00|SOLES|2020-06-30
090110068864|91.71|SOLES|2020-06-09
090110068864|308.29|SOLES|2020-06-09
090710026189|93.68|SOLES|2020-06-13
090710026189|206.32|SOLES|2020-06-13
122310550837|100.00|SOLES|2020-06-30
